1401006,March Speed-up,Marching speed increased by {0}%,career_strengthen_001,1401000,1;3,1401005,2,0,5,5,5|0;7|0,0,,910300,1500,53003,60,5000,Great Scientist,#ffffff,6,,1,
1402001,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1402000,2;1,1401006,2,0,0,5,5|4324973;7|4324973,175403,1600026|2,1101015,0,53003,60,0,Great Scientist,#ffffff,6,,1,
1402002,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1402000,2;1,1402001,2,0,1,5,5|6487460;7|6487460,245564,1600026|3,1101015,500,53003,60,1000,Great Scientist,#ffffff,6,,1,
1402003,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1402000,2;1,1402002,2,0,2,5,5|9731190;7|9731190,343790,1600026|4,1101015,1000,53003,60,2000,Great Scientist,#ffffff,6,,1,
1402004,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1402000,2;1,1402003,2,0,3,5,5|14596785;7|14596785,481306,1600026|5,1101015,1500,53003,60,3000,Great Scientist,#ffffff,6,,1,
1402005,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1402000,2;1,1402004,2,0,4,5,5|21895178;7|21895178,673828,1600026|10,1101015,2000,53003,60,4000,Great Scientist,#ffffff,6,,1,
1402006,Army Resistance,Increase Army Resistance by {0}%,career_command_004,1402000,2;1,1402005,2,0,5,5,5|0;7|0,0,,1101015,2500,53003,60,5000,Great Scientist,#ffffff,7,,1,
1403001,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1403000,2;3,1401006,2,0,0,5,5|4324973;7|4324973,175403,1600026|2,1101016,0,53003,60,0,Great Scientist,#ffffff,7,,1,
1403002,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1403000,2;3,1403001,2,0,1,5,5|6487460;7|6487460,245564,1600026|3,1101016,500,53003,60,1000,Great Scientist,#ffffff,7,,1,
1403003,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1403000,2;3,1403002,2,0,2,5,5|9731190;7|9731190,343790,1600026|4,1101016,1000,53003,60,2000,Great Scientist,#ffffff,7,,1,
1403004,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1403000,2;3,1403003,2,0,3,5,5|14596785;7|14596785,481306,1600026|5,1101016,1500,53003,60,3000,Great Scientist,#ffffff,7,,1,
1403005,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1403000,2;3,1403004,2,0,4,5,5|21895178;7|21895178,673828,1600026|10,1101016,2000,53003,60,4000,Great Scientist,#ffffff,7,,1,
1403006,Navy Resistance,Increase Navy Resistance by {0}%,career_command_005,1403000,2;3,1403005,2,0,5,5,5|0;7|0,0,,1101016,2500,53003,60,5000,Great Scientist,#ffffff,7,2,1,
1404001,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1404000,2;5,1401006,2,0,0,5,5|4324973;7|4324973,175403,1600026|2,1101017,0,53003,60,0,Great Scientist,#ffffff,7,,1,
1404002,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1404000,2;5,1404001,2,0,1,5,5|6487460;7|6487460,245564,1600026|3,1101017,500,53003,60,1000,Great Scientist,#ffffff,7,,1,
1404003,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1404000,2;5,1404002,2,0,2,5,5|9731190;7|9731190,343790,1600026|4,1101017,1000,53003,60,2000,Great Scientist,#ffffff,7,,1,
1404004,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1404000,2;5,1404003,2,0,3,5,5|14596785;7|14596785,481306,1600026|5,1101017,1500,53003,60,3000,Great Scientist,#ffffff,7,,1,
1404005,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1404000,2;5,1404004,2,0,4,5,5|21895178;7|21895178,673828,1600026|10,1101017,2000,53003,60,4000,Great Scientist,#ffffff,7,,1,
1404006,Air Force Resistance,Increase Air Force Resistance by {0}%,career_command_006,1404000,2;5,1404005,2,0,5,5,5|0;7|0,0,,1101017,2500,53003,60,5000,Great Scientist,#ffffff,7,,1,
1405001,Royalty Fee,Claim {0} Gold Chests gained from Royalty Fee every day,career_strengthen_003,1405000,3;2,1402006|1403006,2,0,0,3,5|21895178;7|21895178,673828,1600026|10,1101152,0,53003,65,0,Great Scientist,#ffffff,7,,1,
1405002,Royalty Fee,Claim {0} Gold Chests gained from Royalty Fee every day,career_strengthen_003,1405000,3;2,1405001,2,0,1,3,5|30653249;7|30653249,943359,1600026|20,1101152,5,53003,65,150000,Great Scientist,#ffffff,7,,1,
1405003,Royalty Fee,Claim {0} Gold Chests gained from Royalty Fee every day,career_strengthen_003,1405000,3;2,1405002,2,0,2,3,5|42914549;7|42914549,1320702,1600026|30,1101152,10,53003,65,250000,Great Scientist,#ffffff,7,,1,
1405004,Royalty Fee,Claim {0} Gold Chests gained from Royalty Fee every day,career_strengthen_003,1405000,3;2,1405003,2,0,3,3,5|0;7|0,0,,1101152,15,53003,65,300000,Great Scientist,#ffffff,7,,1,
1406001,Sponsorship,Sponsorship increases the Gold Chests gained from Royalty Fee by {0}%,career_mechanical_004,1406000,3;4,1403006|1404006,2,0,0,3,5|21895178;7|21895178,673828,1600026|10,1101153,0,53003,65,0,Great Scientist,#ffffff,7,,1,
1406002,Sponsorship,Sponsorship increases the Gold Chests gained from Royalty Fee by {0}%,career_mechanical_004,1406000,3;4,1406001,2,0,1,3,5|30653249;7|30653249,943359,1600026|20,1101153,1500,53003,65,150000,Great Scientist,#ffffff,7,,1,
1406003,Sponsorship,Sponsorship increases the Gold Chests gained from Royalty Fee by {0}%,career_mechanical_004,1406000,3;4,1406002,2,0,2,3,5|42914549;7|42914549,1320702,1600026|30,1101153,3000,53003,65,250000,Great Scientist,#ffffff,7,,1,
1406004,Sponsorship,Sponsorship increases the Gold Chests gained from Royalty Fee by {0}%,career_mechanical_004,1406000,3;4,1406003,2,0,3,3,5|0;7|0,0,,1101153,4500,53003,65,300000,Great Scientist,#ffffff,7,,1,
1407001,Army HP,Increase Army HP by {0}%,army_hp,1407000,4;1,1405004|1406004,2,0,0,5,5|9731190;7|9731190,343790,1600026|10,1101020,0,53003,65,0,Great Scientist,#ffffff,8,,1,
1407002,Army HP,Increase Army HP by {0}%,army_hp,1407000,4;1,1407001,2,0,1,5,5|14596785;7|14596785,481306,1600026|20,1101020,300,53003,65,1000,Great Scientist,#ffffff,8,,1,
1407003,Army HP,Increase Army HP by {0}%,army_hp,1407000,4;1,1407002,2,0,2,5,5|21895178;7|21895178,673828,1600026|30,1101020,600,53003,65,2000,Great Scientist,#ffffff,8,,1,
1407004,Army HP,Increase Army HP by {0}%,army_hp,1407000,4;1,1407003,2,0,3,5,5|30653249;7|30653249,943359,1600026|40,1101020,900,53003,65,3000,Great Scientist,#ffffff,8,,1,
1407005,Army HP,Increase Army HP by {0}%,army_hp,1407000,4;1,1407004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|50,1101020,1200,53003,65,4000,Great Scientist,#ffffff,8,,1,
1407006,Army HP,Increase Army HP by {0}%,army_hp,1407000,4;1,1407005,2,0,5,5,5|0;7|0,0,,1101020,1500,53003,65,5000,Great Scientist,#ffffff,8,,1,
1408001,Navy HP,Increase Navy HP by {0}%,naval_hp,1408000,4;3,1405004|1406004,2,0,0,5,5|9731190;7|9731190,343790,1600026|10,1101021,0,53003,65,0,Great Scientist,#ffffff,8,,1,
1408002,Navy HP,Increase Navy HP by {0}%,naval_hp,1408000,4;3,1408001,2,0,1,5,5|14596785;7|14596785,481306,1600026|20,1101021,300,53003,65,1000,Great Scientist,#ffffff,8,,1,
1408003,Navy HP,Increase Navy HP by {0}%,naval_hp,1408000,4;3,1408002,2,0,2,5,5|21895178;7|21895178,673828,1600026|30,1101021,600,53003,65,2000,Great Scientist,#ffffff,8,,1,
1408004,Navy HP,Increase Navy HP by {0}%,naval_hp,1408000,4;3,1408003,2,0,3,5,5|30653249;7|30653249,943359,1600026|40,1101021,900,53003,65,3000,Great Scientist,#ffffff,8,,1,
1408005,Navy HP,Increase Navy HP by {0}%,naval_hp,1408000,4;3,1408004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|50,1101021,1200,53003,65,4000,Great Scientist,#ffffff,8,,1,
1408006,Navy HP,Increase Navy HP by {0}%,naval_hp,1408000,4;3,1408005,2,0,5,5,5|0;7|0,0,,1101021,1500,53003,65,5000,Great Scientist,#ffffff,8,3,1,
1409001,Air Force HP,Increase Air Force HP by {0}%,air_hp,1409000,4;5,1405004|1406004,2,0,0,5,5|9731190;7|9731190,343790,1600026|10,1101022,0,53003,65,0,Great Scientist,#ffffff,8,,1,
1409002,Air Force HP,Increase Air Force HP by {0}%,air_hp,1409000,4;5,1409001,2,0,1,5,5|14596785;7|14596785,481306,1600026|20,1101022,300,53003,65,1000,Great Scientist,#ffffff,8,,1,
1409003,Air Force HP,Increase Air Force HP by {0}%,air_hp,1409000,4;5,1409002,2,0,2,5,5|21895178;7|21895178,673828,1600026|30,1101022,600,53003,65,2000,Great Scientist,#ffffff,8,,1,
1409004,Air Force HP,Increase Air Force HP by {0}%,air_hp,1409000,4;5,1409003,2,0,3,5,5|30653249;7|30653249,943359,1600026|40,1101022,900,53003,65,3000,Great Scientist,#ffffff,8,,1,
1409005,Air Force HP,Increase Air Force HP by {0}%,air_hp,1409000,4;5,1409004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|50,1101022,1200,53003,65,4000,Great Scientist,#ffffff,8,,1,
1409006,Air Force HP,Increase Air Force HP by {0}%,air_hp,1409000,4;5,1409005,2,0,5,5,5|0;7|0,0,,1101022,1500,53003,65,5000,Great Scientist,#ffffff,8,,1,
1410001,Enhance Resistance,After joining an attack party; increase the Resistance of all allies' units by {0}%,career_battlemaster_003,1410000,5;3,1407006|1408006|1409006,2,0,0,5,5|30653249;7|30653249,943359,1600026|50,1101044,0,53003,70,0,Great Scientist,#ffffff,9,,1,
1410002,Enhance Resistance,After joining an attack party; increase the Resistance of all allies' units by {0}%,career_battlemaster_003,1410000,5;3,1410001,2,0,1,5,5|42914549;7|42914549,1320702,1600026|60,1101044,500,53003,70,10000,Great Scientist,#ffffff,9,,1,
1410003,Enhance Resistance,After joining an attack party; increase the Resistance of all allies' units by {0}%,career_battlemaster_003,1410000,5;3,1410002,2,0,2,5,5|60080368;7|60080368,1848983,1600026|70,1101044,1000,53003,70,20000,Great Scientist,#ffffff,9,,1,
1410004,Enhance Resistance,After joining an attack party; increase the Resistance of all allies' units by {0}%,career_battlemaster_003,1410000,5;3,1410003,2,0,3,5,5|84112515;7|84112515,2588576,1600026|80,1101044,1500,53003,70,30000,Great Scientist,#ffffff,9,,1,
1410005,Enhance Resistance,After joining an attack party; increase the Resistance of all allies' units by {0}%,career_battlemaster_003,1410000,5;3,1410004,2,0,4,5,5|14596785;7|14596785,481306,1600026|100,1101044,2000,53003,70,40000,Great Scientist,#ffffff,9,,1,
1410006,Enhance Resistance,After joining an attack party; increase the Resistance of all allies' units by {0}%,career_battlemaster_003,1410000,5;3,1410005,2,0,5,5,5|0;7|0,0,,1101044,2500,53003,70,50000,Great Scientist,#ffffff,9,4,1,
1411001,Enhance Crit,After joining an attack party; increase Crit. Rate for all allies' units by {0}%,career_battlemaster_001,1411000,6;1,1410006,2,0,0,3,5|42914549;7|42914549,1320702,1600026|100,1101048,0,53003,70,0,Great Scientist,#ffffff,9,,1,
1411002,Enhance Crit,After joining an attack party; increase Crit. Rate for all allies' units by {0}%,career_battlemaster_001,1411000,6;1,1411001,2,0,1,3,5|60080368;7|60080368,1848983,1600026|120,1101048,500,53003,70,150000,Great Scientist,#ffffff,9,,1,
1411003,Enhance Crit,After joining an attack party; increase Crit. Rate for all allies' units by {0}%,career_battlemaster_001,1411000,6;1,1411002,2,0,2,3,5|84112515;7|84112515,2588576,1600026|150,1101048,1000,53003,70,250000,Great Scientist,#ffffff,9,,1,
1411004,Enhance Crit,After joining an attack party; increase Crit. Rate for all allies' units by {0}%,career_battlemaster_001,1411000,6;1,1411003,2,0,3,3,5|0;7|0,0,,1101048,1500,53003,70,300000,Great Scientist,#ffffff,9,,1,
1412001,Enhance Dodge,After joining an attack party; increase Dodge for all allies' units by {0}%,career_strengthen_002,1412000,6;3,1410006,2,0,0,3,5|42914549;7|42914549,1320702,1600026|100,1101045,0,53003,70,0,Great Scientist,#ffffff,9,,1,
1412002,Enhance Dodge,After joining an attack party; increase Dodge for all allies' units by {0}%,career_strengthen_002,1412000,6;3,1412001,2,0,1,3,5|60080368;7|60080368,1848983,1600026|120,1101045,500,53003,70,150000,Great Scientist,#ffffff,9,,1,
1412003,Enhance Dodge,After joining an attack party; increase Dodge for all allies' units by {0}%,career_strengthen_002,1412000,6;3,1412002,2,0,2,3,5|84112515;7|84112515,2588576,1600026|150,1101045,1000,53003,70,250000,Great Scientist,#ffffff,9,,1,
1412004,Enhance Dodge,After joining an attack party; increase Dodge for all allies' units by {0}%,career_strengthen_002,1412000,6;3,1412003,2,0,3,3,5|0;7|0,0,,1101045,1500,53003,70,300000,Great Scientist,#ffffff,9,,1,
1413001,Enhance Damage,After joining an attack party; increase DMG Increase of all allies' units by {0}%,career_command_003,1413000,6;5,1410006,2,0,0,3,5|42914549;7|42914549,1320702,1600026|100,1101046,0,53003,70,0,Great Scientist,#ffffff,9,,1,
1413002,Enhance Damage,After joining an attack party; increase DMG Increase of all allies' units by {0}%,career_command_003,1413000,6;5,1413001,2,0,1,3,5|60080368;7|60080368,1848983,1600026|120,1101046,500,53003,70,150000,Great Scientist,#ffffff,9,,1,
1413003,Enhance Damage,After joining an attack party; increase DMG Increase of all allies' units by {0}%,career_command_003,1413000,6;5,1413002,2,0,2,3,5|84112515;7|84112515,2588576,1600026|150,1101046,1000,53003,70,250000,Great Scientist,#ffffff,9,,1,
1413004,Enhance Damage,After joining an attack party; increase DMG Increase of all allies' units by {0}%,career_command_003,1413000,6;5,1413003,2,0,3,3,5|0;7|0,0,,1101046,1500,53003,70,300000,Great Scientist,#ffffff,9,,1,
1414001,Enhance Attack,After joining an attack party; increase ATK of all allies' units by {0}%,career_battlemaster_004,1414000,7;2,1411004|1412004,2,0,0,3,5|42914549;7|42914549,1320702,1600026|100,1101047,0,53003,70,0,Great Scientist,#ffffff,10,,1,
1414002,Enhance Attack,After joining an attack party; increase ATK of all allies' units by {0}%,career_battlemaster_004,1414000,7;2,1414001,2,0,1,3,5|60080368;7|60080368,1848983,1600026|120,1101047,500,53003,70,150000,Great Scientist,#ffffff,10,,1,
1414003,Enhance Attack,After joining an attack party; increase ATK of all allies' units by {0}%,career_battlemaster_004,1414000,7;2,1414002,2,0,2,3,5|84112515;7|84112515,2588576,1600026|150,1101047,1000,53003,70,250000,Great Scientist,#ffffff,10,,1,
1414004,Enhance Attack,After joining an attack party; increase ATK of all allies' units by {0}%,career_battlemaster_004,1414000,7;2,1414003,2,0,3,3,5|0;7|0,0,,1101047,1500,53003,70,300000,Great Scientist,#ffffff,10,5,1,
1415001,Enhance Crit damage,After joining an attack party; increase the Crit. damage of all allies' units by {0}%,career_battlemaster_001,1415000,7;4,1412004|1413004,2,0,0,3,5|42914549;7|42914549,1320702,1600026|100,1101049,0,53003,70,0,Great Scientist,#ffffff,10,,1,
1415002,Enhance Crit damage,After joining an attack party; increase the Crit. damage of all allies' units by {0}%,career_battlemaster_001,1415000,7;4,1415001,2,0,1,3,5|60080368;7|60080368,1848983,1600026|120,1101049,700,53003,70,150000,Great Scientist,#ffffff,10,,1,
1415003,Enhance Crit damage,After joining an attack party; increase the Crit. damage of all allies' units by {0}%,career_battlemaster_001,1415000,7;4,1415002,2,0,2,3,5|84112515;7|84112515,2588576,1600026|150,1101049,1500,53003,70,250000,Great Scientist,#ffffff,10,,1,
1415004,Enhance Crit damage,After joining an attack party; increase the Crit. damage of all allies' units by {0}%,career_battlemaster_001,1415000,7;4,1415003,2,0,3,3,5|0;7|0,0,,1101049,2400,53003,70,300000,Great Scientist,#ffffff,10,,1,
1416001,Army ATK,Increase Army Attack by {0}%,army_attack,1416000,8;1,1414004|1415004,2,0,0,5,5|9731190;7|9731190,343790,1600026|50,1101024,0,53003,80,0,Great Scientist,#ffffff,10,,1,
1416002,Army ATK,Increase Army Attack by {0}%,army_attack,1416000,8;1,1416001,2,0,1,5,5|14596785;7|14596785,481306,1600026|70,1101024,300,53003,80,1000,Great Scientist,#ffffff,10,,1,
1416003,Army ATK,Increase Army Attack by {0}%,army_attack,1416000,8;1,1416002,2,0,2,5,5|21895178;7|21895178,673828,1600026|100,1101024,600,53003,80,2000,Great Scientist,#ffffff,10,,1,
1416004,Army ATK,Increase Army Attack by {0}%,army_attack,1416000,8;1,1416003,2,0,3,5,5|30653249;7|30653249,943359,1600026|120,1101024,900,53003,80,3000,Great Scientist,#ffffff,10,,1,
1416005,Army ATK,Increase Army Attack by {0}%,army_attack,1416000,8;1,1416004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|150,1101024,1200,53003,80,4000,Great Scientist,#ffffff,10,,1,
1416006,Army ATK,Increase Army Attack by {0}%,army_attack,1416000,8;1,1416005,2,0,5,5,5|0;7|0,0,,1101024,1500,53003,80,5000,Great Scientist,#ffffff,10,,1,
1417001,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1417000,8;3,1414004|1415004,2,0,0,5,5|9731190;7|9731190,343790,1600026|50,1101025,0,53003,80,0,Great Scientist,#ffffff,10,,1,
1417002,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1417000,8;3,1417001,2,0,1,5,5|14596785;7|14596785,481306,1600026|70,1101025,300,53003,80,1000,Great Scientist,#ffffff,10,,1,
1417003,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1417000,8;3,1417002,2,0,2,5,5|21895178;7|21895178,673828,1600026|100,1101025,600,53003,80,2000,Great Scientist,#ffffff,10,,1,
1417004,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1417000,8;3,1417003,2,0,3,5,5|30653249;7|30653249,943359,1600026|120,1101025,900,53003,80,3000,Great Scientist,#ffffff,10,,1,
1417005,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1417000,8;3,1417004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|150,1101025,1200,53003,80,4000,Great Scientist,#ffffff,10,,1,
1417006,Navy ATK,Increase Navy Attack by {0}%,naval_attack,1417000,8;3,1417005,2,0,5,5,5|0;7|0,0,,1101025,1500,53003,80,5000,Great Scientist,#ffffff,10,,1,
1418001,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1418000,8;5,1414004|1415004,2,0,0,5,5|9731190;7|9731190,343790,1600026|50,1101026,0,53003,80,0,Great Scientist,#ffffff,10,,1,
1418002,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1418000,8;5,1418001,2,0,1,5,5|14596785;7|14596785,481306,1600026|70,1101026,300,53003,80,1000,Great Scientist,#ffffff,10,,1,
1418003,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1418000,8;5,1418002,2,0,2,5,5|21895178;7|21895178,673828,1600026|100,1101026,600,53003,80,2000,Great Scientist,#ffffff,10,,1,
1418004,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1418000,8;5,1418003,2,0,3,5,5|30653249;7|30653249,943359,1600026|120,1101026,900,53003,80,3000,Great Scientist,#ffffff,10,,1,
1418005,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1418000,8;5,1418004,2,0,4,5,5|42914549;7|42914549,1320702,1600026|150,1101026,1200,53003,80,4000,Great Scientist,#ffffff,10,,1,
1418006,Air Force ATK,Increase Air Force Attack by {0}%,air_attack,1418000,8;5,1418005,2,0,5,5,5|0;7|0,0,,1101026,1500,53003,80,5000,Great Scientist,#ffffff,10,,1,
1419001,107103,107104,army_attack,1419000,9;1,1416006,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930109,0,53003,80,0,Great Scientist,#ffffff,10,,1,
1419002,107103,107104,army_attack,1419000,9;1,1419001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930109,300,53003,80,1000,Great Scientist,#ffffff,10,,1,
1419003,107103,107104,army_attack,1419000,9;1,1419002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930109,600,53003,80,2000,Great Scientist,#ffffff,10,,1,
1419004,107103,107104,army_attack,1419000,9;1,1419003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930109,900,53003,80,3000,Great Scientist,#ffffff,10,,1,
1419005,107103,107104,army_attack,1419000,9;1,1419004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930109,1200,53003,80,4000,Great Scientist,#ffffff,10,,1,
1419006,107103,107104,army_attack,1419000,9;1,1419005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930109,1500,53003,80,5000,Great Scientist,#ffffff,10,,1,
1419007,107103,107104,army_attack,1419000,9;1,1419006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930109,1800,53003,80,6000,Great Scientist,#ffffff,10,,1,
1419008,107103,107104,army_attack,1419000,9;1,1419007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930109,2100,53003,80,7000,Great Scientist,#ffffff,10,,1,
1419009,107103,107104,army_attack,1419000,9;1,1419008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930109,2400,53003,80,8000,Great Scientist,#ffffff,10,,1,
1419010,107103,107104,army_attack,1419000,9;1,1419009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930109,2700,53003,80,9000,Great Scientist,#ffffff,10,,1,
1419011,107103,107104,army_attack,1419000,9;1,1419010,2,0,10,10,5|0;7|0,0,,930109,3000,53003,80,10000,Great Scientist,#ffffff,10,,1,
1420001,107105,107106,army_hp,1420000,10;1,1419011,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930506,0,53003,80,0,Great Scientist,#ffffff,10,,1,
1420002,107105,107106,army_hp,1420000,10;1,1420001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930506,300,53003,80,1000,Great Scientist,#ffffff,10,,1,
1420003,107105,107106,army_hp,1420000,10;1,1420002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930506,600,53003,80,2000,Great Scientist,#ffffff,10,,1,
1420004,107105,107106,army_hp,1420000,10;1,1420003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930506,900,53003,80,3000,Great Scientist,#ffffff,10,,1,
1420005,107105,107106,army_hp,1420000,10;1,1420004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930506,1200,53003,80,4000,Great Scientist,#ffffff,10,,1,
1420006,107105,107106,army_hp,1420000,10;1,1420005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930506,1500,53003,80,5000,Great Scientist,#ffffff,10,,1,
1420007,107105,107106,army_hp,1420000,10;1,1420006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930506,1800,53003,80,6000,Great Scientist,#ffffff,10,,1,
1420008,107105,107106,army_hp,1420000,10;1,1420007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930506,2100,53003,80,7000,Great Scientist,#ffffff,10,,1,
1420009,107105,107106,army_hp,1420000,10;1,1420008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930506,2400,53003,80,8000,Great Scientist,#ffffff,10,,1,
1420010,107105,107106,army_hp,1420000,10;1,1420009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930506,2700,53003,80,9000,Great Scientist,#ffffff,10,,1,
1420011,107105,107106,army_hp,1420000,10;1,1420010,2,0,10,10,5|0;7|0,0,,930506,3000,53003,80,10000,Great Scientist,#ffffff,10,,1,
1421001,107107,107108,naval_attack,1421000,9;3,1417006,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930107,0,53003,80,0,Great Scientist,#ffffff,10,,1,
1421002,107107,107108,naval_attack,1421000,9;3,1421001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930107,300,53003,80,1000,Great Scientist,#ffffff,10,,1,
1421003,107107,107108,naval_attack,1421000,9;3,1421002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930107,600,53003,80,2000,Great Scientist,#ffffff,10,,1,
1421004,107107,107108,naval_attack,1421000,9;3,1421003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930107,900,53003,80,3000,Great Scientist,#ffffff,10,,1,
1421005,107107,107108,naval_attack,1421000,9;3,1421004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930107,1200,53003,80,4000,Great Scientist,#ffffff,10,,1,
1421006,107107,107108,naval_attack,1421000,9;3,1421005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930107,1500,53003,80,5000,Great Scientist,#ffffff,10,,1,
1421007,107107,107108,naval_attack,1421000,9;3,1421006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930107,1800,53003,80,6000,Great Scientist,#ffffff,10,,1,
1421008,107107,107108,naval_attack,1421000,9;3,1421007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930107,2100,53003,80,7000,Great Scientist,#ffffff,10,,1,
1421009,107107,107108,naval_attack,1421000,9;3,1421008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930107,2400,53003,80,8000,Great Scientist,#ffffff,10,,1,
1421010,107107,107108,naval_attack,1421000,9;3,1421009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930107,2700,53003,80,9000,Great Scientist,#ffffff,10,,1,
1421011,107107,107108,naval_attack,1421000,9;3,1421010,2,0,10,10,5|0;7|0,0,,930107,3000,53003,80,10000,Great Scientist,#ffffff,10,,1,
1422001,107109,107110,naval_hp,1422000,10;3,1421011,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930504,0,53003,80,0,Great Scientist,#ffffff,10,,1,
1422002,107109,107110,naval_hp,1422000,10;3,1422001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930504,300,53003,80,1000,Great Scientist,#ffffff,10,,1,
1422003,107109,107110,naval_hp,1422000,10;3,1422002,2,0,2,10,5|60080368;7|60080368,285768,1600026|20,930504,600,53003,80,2000,Great Scientist,#ffffff,10,,1,
1422004,107109,107110,naval_hp,1422000,10;3,1422003,2,0,3,10,5|9731190;7|9731190,300056,1600026|20,930504,900,53003,80,3000,Great Scientist,#ffffff,10,,1,
1422005,107109,107110,naval_hp,1422000,10;3,1422004,2,0,4,10,5|14596785;7|14596785,315058,1600026|20,930504,1200,53003,80,4000,Great Scientist,#ffffff,10,,1,
1422006,107109,107110,naval_hp,1422000,10;3,1422005,2,0,5,10,5|21895178;7|21895178,330810,1600026|50,930504,1500,53003,80,5000,Great Scientist,#ffffff,10,,1,
1422007,107109,107110,naval_hp,1422000,10;3,1422006,2,0,6,10,5|30653249;7|30653249,347350,1600026|50,930504,1800,53003,80,6000,Great Scientist,#ffffff,10,,1,
1422008,107109,107110,naval_hp,1422000,10;3,1422007,2,0,7,10,5|42914549;7|42914549,364717,1600026|50,930504,2100,53003,80,7000,Great Scientist,#ffffff,10,,1,
1422009,107109,107110,naval_hp,1422000,10;3,1422008,2,0,8,10,5|42914549;7|42914549,382952,1600026|50,930504,2400,53003,80,8000,Great Scientist,#ffffff,10,,1,
1422010,107109,107110,naval_hp,1422000,10;3,1422009,2,0,9,10,5|42914549;7|42914549,402099,1600026|150,930504,2700,53003,80,9000,Great Scientist,#ffffff,10,,1,
1422011,107109,107110,naval_hp,1422000,10;3,1422010,2,0,10,10,5|0;7|0,0,,930504,3000,53003,80,10000,Great Scientist,#ffffff,10,,1,
1423001,107111,107112,air_attack,1423000,9;5,1418006,2,0,0,10,5|30653249;7|30653249,259200,1600026|20,930108,0,53003,80,0,Great Scientist,#ffffff,10,,1,
1423002,107111,107112,air_attack,1423000,9;5,1423001,2,0,1,10,5|42914549;7|42914549,272160,1600026|20,930108,300,53003,80,1000,Great Scientist,#ffffff,10,,1,
