id,area,level,boss,coin,experience,expedition_coin,packid,packidnew,pack_limitlevel,hero,hero_level,hero_star,hero_skil,hero_talent,unit,access,battle_buff,hero_skill,reward,bigreward,item_obtain,fullitem_obtain,item_obtain_new,fullitem_obtain_new,item_obtain_level,item_obtain_show,fullitem_obtain_show,monster_hp,monster_power,background_image,unit_model,hero_full,enemyattack_correction,selfattack_correction,enemyhp_correction
192,9,32,,0.0,0.0,7.0,,,,112|105,120|120,5|5,0|20623|4;1|21117|5;2|21120|5;3|21116|5;4|20116|5;0|20302|4;1|21117|5;2|21120|5;3|21116|5;4|20116|5,1|4000;2|4000;7|4000;8|4000;1|4000;2|4000;7|4000;8|4000,10079|13;10079|13;10079|13;10079|12;10079|12;10079|12;10079|12;10079|12;10079|12,101|0|402966;101|1|403066;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|38000;930000|43000;1001001|4000;1101040|4500;1131009|1000,0|20623|4;1|21117|5;2|21120|5;3|21116|5;4|20116|5;0|20302|4;1|21117|5;2|21120|5;3|21116|5;4|20116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1500000.0,1350000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
193,9,33,,0.0,0.0,7.0,,,,207|211,120|120,5|5,0|20307|4;1|21118|5;2|21121|5;3|21116|5;4|20116|5;0|20620|4;1|21118|5;2|21121|5;3|21116|5;4|20116|5,3|4000;4|4000;7|4000;8|4000;3|4000;4|4000;7|4000;8|4000,20079|13;20079|13;20079|13;20079|12;20079|12;20079|12;20079|12;20079|12;20079|12,201|0|403166;201|1|403266;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|38000;930000|43000;1001001|4200;1101040|4700;1131009|1000,0|20307|4;1|21118|5;2|21121|5;3|21116|5;4|20116|5;0|20620|4;1|21118|5;2|21121|5;3|21116|5;4|20116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1500000.0,1350000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
194,9,34,,0.0,0.0,7.0,,,,304|308,120|120,5|5,0|20308|4;1|21119|5;2|21122|5;3|21116|5;4|20116|5;0|20314|4;1|21119|5;2|21122|5;3|21116|5;4|20116|5,5|4000;6|4000;7|4000;8|4000;5|4000;6|4000;7|4000;8|4000,30079|13;30079|13;30079|13;30079|12;30079|12;30079|12;30079|12;30079|12;30079|12,301|0|403367;301|1|403467;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|38000;930000|43000;1001001|4200;1101040|4700;1131009|1000,0|20308|4;1|21119|5;2|21122|5;3|21116|5;4|20116|5;0|20314|4;1|21119|5;2|21122|5;3|21116|5;4|20116|5,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1500000.0,1350000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
195,9,35,,0.0,0.0,7.0,,,,114|108,120|120,5|5,0|20626|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6;0|20311|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6,1|4500;2|4500;7|4500;8|4500;1|4500;2|4500;7|4500;8|4500,10080|14;10080|14;10080|14;10080|14;10080|13;10080|13;10080|13;10080|13;10080|13,101|0|402967;101|1|403067;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|39000;930000|44000;1001001|4400;1101040|4900;1131009|1000,0|20626|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6;0|20311|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1500000.0,1350000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
196,9,36,,0.0,0.0,7.0,,,,207|205,120|120,5|5,0|20307|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6;0|20305|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6,3|4500;4|4500;7|4500;8|4500;3|4500;4|4500;7|4500;8|4500,20080|14;20080|14;20080|14;20080|14;20080|13;20080|13;20080|13;20080|13;20080|13,201|0|403168;201|1|403268;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|39000;930000|44000;1001001|4400;1101040|4900;1131009|1000,0|20307|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6;0|20305|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1750000.0,1575000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
197,9,37,,0.0,0.0,7.0,,,,307|306,120|120,5|5,0|20312|4;1|21119|6;2|21122|6;3|21116|6;4|20116|6;0|20310|4;1|21119|6;2|21122|6;3|21116|6;4|20116|6,5|4500;6|4500;7|4500;8|4500;5|4500;6|4500;7|4500;8|4500,30080|14;30080|14;30080|14;30080|14;30080|13;30080|13;30080|13;30080|13;30080|13,301|0|403368;301|1|403468;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|39000;930000|44000;1001001|4600;1101040|5100;1131009|1000,0|20312|4;1|21119|6;2|21122|6;3|21116|6;4|20116|6;0|20310|4;1|21119|6;2|21122|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1750000.0,1575000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
198,9,38,,0.0,0.0,7.0,,,,110|109,120|120,5|5,0|20617|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6;0|20315|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6,1|4500;2|4500;7|4500;8|4500;1|4500;2|4500;7|4500;8|4500,10080|14;10080|14;10080|14;10080|14;10080|13;10080|13;10080|13;10080|13;10080|13,101|0|402969;101|1|403069;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|39000;930000|44000;1001001|4600;1101040|5100;1131009|1000,0|20617|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6;0|20315|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1750000.0,1575000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
199,9,39,,0.0,0.0,7.0,,,,1209|208,120|120,5|5,0|20613|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6;0|20313|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6,3|4500;4|4500;7|4500;8|4500;3|4500;4|4500;7|4500;8|4500,20080|14;20080|14;20080|14;20080|14;20080|13;20080|13;20080|13;20080|13;20080|13,201|0|403169;201|1|403269;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|39000;930000|44000;1001001|4800;1101040|5300;1131009|1000,0|20613|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6;0|20313|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,1750000.0,1575000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
200,9,40,,0.0,0.0,7.0,,,,305|309,120|120,5|5,0|20309|4;1|21119|6;2|21122|6;3|21116|6;4|20116|6;0|0|0;1|21119|6;2|21122|6;3|21116|6;4|20116|6,5|5000;6|5000;7|5000;8|5000;5|5000;6|5000;7|5000;8|5000,30080|14;30080|14;30080|14;30080|14;30080|13;30080|13;30080|13;30080|13;30080|13,301|0|403370;301|1|403470;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|41000;930000|46000;1001001|4800;1101040|5300;1131009|1000,0|20309|4;1|21119|6;2|21122|6;3|21116|6;4|20116|6;0|0|0;1|21119|6;2|21122|6;3|21116|6;4|20116|6,9092012,9092120,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2000000.0,1800000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
201,9,41,,0.0,0.0,7.0,,,,114|109,120|120,5|5,0|20626|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6;0|20315|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6,1|5000;2|5000;7|5000;8|5000;1|5000;2|5000;7|5000;8|5000,10080|14;10080|14;10080|14;10080|14;10080|13;10080|13;10080|13;10080|13;10080|13,101|0|402970;101|1|403070;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|41000;930000|46000;1001001|5000;1101040|5500;1131009|1000,0|20626|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6;0|20315|4;1|21117|6;2|21120|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2000000.0,1800000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
202,9,42,,0.0,0.0,7.0,,,,214|212,120|120,5|5,0|20633|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6;0|20624|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6,3|5000;4|5000;7|5000;8|5000;3|5000;4|5000;7|5000;8|5000,20080|14;20080|14;20080|14;20080|14;20080|13;20080|13;20080|13;20080|13;20080|13,201|0|403171;201|1|403271;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|41000;930000|46000;1001001|5000;1101040|5500;1131009|1000,0|20633|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6;0|20624|4;1|21118|6;2|21121|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2000000.0,1800000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
203,9,43,,0.0,0.0,7.0,,,,307|306,120|120,5|5,0|20312|4;1|21119|6;2|21122|6;3|21116|6;4|20116|6;0|20310|4;1|21119|6;2|21122|6;3|21116|6;4|20116|6,5|5000;6|5000;7|5000;8|5000;5|5000;6|5000;7|5000;8|5000,30080|14;30080|14;30080|14;30080|14;30080|13;30080|13;30080|13;30080|13;30080|13,301|0|403371;301|1|403471;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|41000;930000|46000;1001001|5200;1101040|5700;1131009|1000,0|20312|4;1|21119|6;2|21122|6;3|21116|6;4|20116|6;0|20310|4;1|21119|6;2|21122|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2000000.0,1800000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
204,9,44,,0.0,0.0,7.0,,,,104|106,120|120,5|5,0|20301|5;1|21117|6;2|21120|6;3|21116|6;4|20116|6;0|20303|5;1|21117|6;2|21120|6;3|21116|6;4|20116|6,1|5000;2|5000;7|5000;8|5000;1|5000;2|5000;7|5000;8|5000,10080|14;10080|14;10080|14;10080|14;10080|13;10080|13;10080|13;10080|13;10080|13,101|0|402972;101|1|403072;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|41000;930000|46000;1001001|5200;1101040|5700;1131009|1000,0|20301|5;1|21117|6;2|21120|6;3|21116|6;4|20116|6;0|20303|5;1|21117|6;2|21120|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2000000.0,1800000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
205,9,45,,0.0,0.0,7.0,,,,206|214,120|120,5|5,0|20306|5;1|21118|6;2|21121|6;3|21116|6;4|20116|6;0|20633|5;1|21118|6;2|21121|6;3|21116|6;4|20116|6,3|5500;4|5500;7|5500;8|5500;3|5500;4|5500;7|5500;8|5500,20080|14;20080|14;20080|14;20080|14;20080|13;20080|13;20080|13;20080|13;20080|13,201|0|403172;201|1|403272;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|42000;930000|47000;1001001|5400;1101040|5900;1131009|1000,0|20306|5;1|21118|6;2|21121|6;3|21116|6;4|20116|6;0|20633|5;1|21118|6;2|21121|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2375000.0,2137500.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
206,9,46,,0.0,0.0,7.0,,,,304|308,120|120,5|5,0|20308|5;1|21119|6;2|21122|6;3|21116|6;4|20116|6;0|20314|5;1|21119|6;2|21122|6;3|21116|6;4|20116|6,5|5500;6|5500;7|5500;8|5500;5|5500;6|5500;7|5500;8|5500,30080|14;30080|14;30080|14;30080|14;30080|13;30080|13;30080|13;30080|13;30080|13,301|0|403373;301|1|403473;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|42000;930000|47000;1001001|5400;1101040|5900;1131009|1000;990202|100,0|20308|5;1|21119|6;2|21122|6;3|21116|6;4|20116|6;0|20314|5;1|21119|6;2|21122|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2375000.0,2137500.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
207,9,47,,0.0,0.0,7.0,,,,112|105,120|120,5|5,0|20623|5;1|21117|6;2|21120|6;3|21116|6;4|20116|6;0|20302|5;1|21117|6;2|21120|6;3|21116|6;4|20116|6,1|5500;2|5500;7|5500;8|5500;1|5500;2|5500;7|5500;8|5500,10080|14;10080|14;10080|14;10080|14;10080|13;10080|13;10080|13;10080|13;10080|13,101|0|402973;101|1|403073;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|42000;930000|47000;1001001|5600;1101040|6100;1131009|1000;990202|100,0|20623|5;1|21117|6;2|21120|6;3|21116|6;4|20116|6;0|20302|5;1|21117|6;2|21120|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2375000.0,2137500.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
208,9,48,,0.0,0.0,7.0,,,,211|205,120|120,5|5,0|20620|5;1|21118|6;2|21121|6;3|21116|6;4|20116|6;0|20305|5;1|21118|6;2|21121|6;3|21116|6;4|20116|6,3|5500;4|5500;7|5500;8|5500;3|5500;4|5500;7|5500;8|5500,20080|14;20080|14;20080|14;20080|14;20080|13;20080|13;20080|13;20080|13;20080|13,201|0|403174;201|1|403274;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|42000;930000|47000;1001001|5600;1101040|6100;1131009|1000;990202|100,0|20620|5;1|21118|6;2|21121|6;3|21116|6;4|20116|6;0|20305|5;1|21118|6;2|21121|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2375000.0,2137500.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
209,9,49,,0.0,0.0,7.0,,,,305|309,120|120,5|5,0|20309|5;1|21119|6;2|21122|6;3|21116|6;4|20116|6;0|0|0;1|21119|6;2|21122|6;3|21116|6;4|20116|6,5|5500;6|5500;7|5500;8|5500;5|5500;6|5500;7|5500;8|5500,30080|14;30080|14;30080|14;30080|14;30080|13;30080|13;30080|13;30080|13;30080|13,301|0|403374;301|1|403474;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|42000;930000|47000;1001001|5800;1101040|6300;1131009|1000;990202|100,0|20309|5;1|21119|6;2|21122|6;3|21116|6;4|20116|6;0|0|0;1|21119|6;2|21122|6;3|21116|6;4|20116|6,9092012,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2375000.0,2137500.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
210,9,50,1,0.0,0.0,7.0,,,,104|110|109,120|120|120,5|5|4,0|20301|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20617|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20315|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7,1|6000;2|6000;7|6000;8|6000;1|6000;2|6000;7|6000;8|6000;1|6000;2|6000;7|6000;8|6000,10080|17;10080|17;10080|17;10080|16;10080|16;10080|16;10080|16;10080|16;10080|16,101|0|402975;101|1|403075;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|46000;930000|51000;1001001|5800;1101040|6300;1131009|1000;990202|100,0|20301|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20617|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20315|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7,9092012,9092121,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2750000.0,2475000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
211,10,1,,0.0,0.0,7.0,,,,207|1209|204,120|120|120,5|5|4,0|20307|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20613|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20304|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7,3|6000;4|6000;7|6000;8|6000;3|6000;4|6000;7|6000;8|6000;3|6000;4|6000;7|6000;8|6000,20080|17;20080|16;20080|16;20080|16;20080|16;20080|16;20080|16;20080|16;20080|16,201|0|403175;201|1|403275;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|51000;930000|57000;1001001|6000;1101040|6500;1131009|1800;990202|200,0|20307|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20613|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20304|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2750000.0,2475000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
212,10,2,,0.0,0.0,7.0,,,,308|306|310,120|120|120,5|5|4,0|20314|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20310|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20621|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7,5|6000;6|6000;7|6000;8|6000;5|6000;6|6000;7|6000;8|6000;5|6000;6|6000;7|6000;8|6000,30080|17;30080|16;30080|16;30080|16;30080|16;30080|16;30080|16;30080|16;30080|16,301|0|403376;301|1|403476;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|51000;930000|57000;1001001|6000;1101040|6500;1131009|1800;990202|200,0|20314|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20310|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20621|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2750000.0,2475000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
213,10,3,,0.0,0.0,7.0,,,,105|106|110,120|120|120,5|5|4,0|20302|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20303|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20617|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7,1|6000;2|6000;7|6000;8|6000;1|6000;2|6000;7|6000;8|6000;1|6000;2|6000;7|6000;8|6000,10080|17;10080|16;10080|16;10080|16;10080|16;10080|16;10080|16;10080|16;10080|16,101|0|402976;101|1|403076;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|51000;930000|57000;1001001|6200;1101040|6700;1131009|1800;990202|200,0|20302|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20303|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20617|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,2750000.0,2475000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
214,10,4,,0.0,0.0,7.0,,,,211|212|207,120|120|120,5|5|4,0|20620|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20624|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20307|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7,3|6000;4|6000;7|6000;8|6000;3|6000;4|6000;7|6000;8|6000;3|6000;4|6000;7|6000;8|6000,20080|18;20080|17;20080|17;20080|17;20080|17;20080|17;20080|17;20080|17;20080|17,201|0|403177;201|1|403277;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|51000;930000|57000;1001001|6200;1101040|6700;1131009|1800;990202|200,0|20620|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20624|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20307|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
215,10,5,,0.0,0.0,7.0,,,,304|313|308,120|120|120,5|5|4,0|20308|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20629|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20314|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7,5|6500;6|6500;7|6500;8|6500;5|6500;6|6500;7|6500;8|6500;5|6500;6|6500;7|6500;8|6500,30080|18;30080|18;30080|18;30080|17;30080|17;30080|17;30080|17;30080|17;30080|17,301|0|403377;301|1|403477;301|2|400110;301|3|400210;301|4|400510;301|5|403510;301|6|403610,930100|52000;930000|58000;1001001|6400;1101040|6900;1131009|1800;990202|200,0|20308|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20629|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7;0|20314|5;1|21119|7;2|21122|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130096|130097|130098,100,1.0,1.0,1.0
216,10,6,,0.0,0.0,7.0,,,,108|109|112,120|120|120,5|5|4,0|20311|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20315|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20623|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7,1|6500;2|6500;7|6500;8|6500;1|6500;2|6500;7|6500;8|6500;1|6500;2|6500;7|6500;8|6500,10080|18;10080|18;10080|18;10080|17;10080|17;10080|17;10080|17;10080|17;10080|17,101|0|402978;101|1|403078;101|2|400110;101|3|400210;101|4|400510;101|5|403510;101|6|403610,930100|52000;930000|58000;1001001|6400;1101040|6900;1131009|1800;990202|300,0|20311|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20315|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7;0|20623|5;1|21117|7;2|21120|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130089|130090|130091,100,1.0,1.0,1.0
217,10,7,,0.0,0.0,7.0,,,,213|1209|204,120|120|120,5|5|5,0|20628|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20613|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20304|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7,3|6500;4|6500;7|6500;8|6500;3|6500;4|6500;7|6500;8|6500;3|6500;4|6500;7|6500;8|6500,20080|18;20080|18;20080|18;20080|18;20080|18;20080|18;20080|18;20080|18;20080|17,201|0|403178;201|1|403278;201|2|400110;201|3|400210;201|4|400510;201|5|403510;201|6|403610,930100|52000;930000|58000;1001001|6600;1101040|7100;1131009|1800;990202|300,0|20628|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20613|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7;0|20304|5;1|21118|7;2|21121|7;3|21116|7;4|20116|7,9092013,,9091012,9091011,9091107|9091126,9091107|9091126|9091143,8,1800001;3|323001;3|3500010;4|3500005;1|1900002;1,2300002;1|1000005;1|1700013;1|500001;1,3250000.0,2925000.0,1|4|6;2|5;3|6|0,130068|130069|130070,100,1.0,1.0,1.0
