id,name,desc,model_id,new_model_id,new_model_key,type,level,max_level,quality,power,boss_power,power_new,score,width,height,defense_width,defense_height,point_type,upgrade_coin,building_id,load,speed,load_coin,attack_interval,interval_random,attack_speed,boss,key_name,model_id_app,revise,attack_skill,transfer_type,special_attribute,special_para_1,special_para_2,new_name,new_model,new_app_model,monster_type,orign_model,pro_model,kvk_score,army_skill,hero_fixed_hp_para,cab_score,repair_cost,repair_time,csb_score,siege_value,army_type_hospital
31004,105432,105427,3011,,,301,4,100,1,33.0,2016000.0,25.0,7.0,2,2,4,4,1,0.0,1054,34000,10000,2900.0,1000,50,1000,1,4,3011,1.0,,,,,,,0,0,1,3011,,,,,,,,,,0
31005,105434,105427,3012,,,301,5,100,1,46.0,2808000.0,60.0,13.0,2,2,4,4,1,0.0,1055,35000,10000,28800.0,1000,50,1000,1,5,3012,1.0,,,,,,,0,0,1,3012,,,,,,,,,,0
31006,105436,105427,3013,,,301,6,100,1,66.0,3960000.0,130.0,27.0,2,2,4,4,1,0.0,1056,36000,10000,57600.0,1000,50,1000,1,6,3013,1.0,,,,,,,0,0,1,3013,,,,,,,,,,0
31007,105438,105427,3014,,,301,7,100,1,92.0,5544000.0,270.0,53.0,2,2,4,4,1,0.0,1057,37000,10000,115200.0,1000,50,1000,1,7,3014,1.0,,,,,,,0,0,1,3014,,,,,,,,,,0
31008,105440,105427,3015,,,301,8,100,1,129.0,7776000.0,550.0,107.0,2,2,4,4,1,0.0,1058,38000,10000,230400.0,1000,50,1000,1,8,3015,1.0,,,,,,,0,0,1,3015,,,,,,,,,,0
31009,105442,105427,3016,,,301,9,100,1,180.0,10800000.0,1200.0,213.0,2,2,4,4,1,0.0,1059,39000,10000,460800.0,1000,50,1000,1,9,3016,1.0,,,,,,,0,0,1,3016,,,,,,,,,,0
31010,105444,105427,3017,,,301,10,100,1,252.0,15120000.0,2500.0,427.0,2,2,4,4,1,0.0,1060,40000,10000,921600.0,1000,50,1000,1,10,3017,1.0,,,,,,,0,0,1,3017,,,,,,,,,,0
31011,105446,105427,3018,,,301,11,100,1,348.0,62640000.0,5625.0,854.0,2,2,4,4,1,0.0,105011,41000,10000,1843200.0,1000,50,1000,1,11,3018,1.0,,,,,,,0,0,1,3018,,,,,,,,,,0
31012,105448,105427,3021,,,301,12,100,1,492.0,88560000.0,12656.0,1707.0,2,2,4,4,1,0.0,105012,42000,10000,3686400.0,1000,50,1000,1,12,3021,1.0,,,,,,,0,0,1,3021,,,,,,,,,,0
31013,105450,105427,3022,,,301,13,100,1,684.0,164160000.0,28476.0,3414.0,2,2,4,4,1,0.0,105013,43000,10000,7372800.0,1000,50,1000,1,13,3022,1.0,,,,,,,0,0,1,3022,,,,,,,,,,0
31014,105452,105427,3023,,,301,14,100,1,960.0,230400000.0,64071.0,6828.0,2,2,4,4,1,0.0,105014,44000,10000,14745600.0,1000,50,1000,1,14,3023,1.0,,,,,,,0,0,1,3023,,,,,,,,,,0
31015,105454,105427,3024,,,301,15,100,1,1344.0,403200000.0,144160.0,13656.0,2,2,4,4,1,0.0,105015,45000,10000,29491200.0,1000,50,1000,1,15,3024,1.0,,,,,,,0,0,1,3024,,,,,,,,,,0
31016,105456,105427,3031,,,301,16,100,1,1920.0,576000000.0,324360.0,27312.0,2,2,4,4,1,0.0,105016,46000,10000,58982400.0,1000,50,1000,1,16,3031,1.0,,,,,,,0,0,1,3031,,,,,,,,,,0
31017,105458,105427,3032,,,301,17,100,1,2640.0,950400000.0,729810.0,54624.0,2,2,4,4,1,0.0,105017,47000,10000,117964800.0,1000,50,1000,1,17,3032,1.0,,,,,,,0,0,1,3032,,,,,,,,,,0
31018,105460,105427,3033,,,301,18,100,1,3720.0,1339200000.0,1642073.0,109249.0,2,2,4,4,1,0.0,105018,48000,10000,235929600.0,1000,50,1000,1,18,3033,1.0,,,,,,,0,0,1,3033,,,,,,,,,,0
31019,105462,105427,3011,,,301,19,100,1,5160.0,2167200000.0,3694664.0,218497.0,2,2,4,4,1,0.0,105019,49000,10000,471859200.0,1000,50,1000,1,19,3011,1.0,,,,,,,0,0,1,3011,,,,,,,,,,0
31020,105464,105427,3012,,,301,20,100,1,7200.0,3024000000.0,7758794.0,436994.0,2,2,4,4,1,0.0,105020,50000,10000,943718400.0,1000,50,1000,1,20,3012,1.0,,,,,,,0,0,1,3012,,,,,,,,,,0
31021,105466,105427,3013,,,301,21,100,1,10080.0,4838400000.0,16293467.0,873988.0,2,2,4,4,1,0.0,105021,51000,10000,1271808000.0,1000,50,1000,1,21,3013,1.0,,,,,,,0,0,1,3013,,,,,,,,,,0
31022,105468,105427,3014,,,301,22,100,1,14160.0,6796800000.0,34216281.0,1747976.0,2,2,4,4,1,0.0,105022,52000,10000,2211840000.0,1000,50,1000,1,22,3014,1.0,,,,,,,0,0,1,3014,,,,,,,,,,0
31023,105470,105427,3015,,,301,23,100,1,20400.0,11016000000.0,71854190.0,3495952.0,2,2,4,4,1,0.0,105023,53000,10000,3686400000.0,1000,50,1000,1,23,3015,1.0,,,,,,,0,0,1,3015,,,,,,,,,,0
31024,105472,105427,3016,,,301,24,100,1,28800.0,15552000000.0,150893799.0,6991905.0,2,2,4,4,1,0.0,105024,54000,10000,6709248000.0,1000,50,1000,1,24,3016,1.0,,,,,,,0,0,1,3016,,,,,,,,,,0
31025,105474,105427,3017,,,301,25,100,1,40800.0,24480000000.0,316876978.0,13983810.0,2,2,4,4,1,0.0,105025,55000,10000,14929920000.0,1000,50,1000,1,25,3017,1.0,,,,,,,0,0,1,3017,,,,,,,,,,0
31026,105476,105427,3018,,,301,26,100,1,57600.0,34560000000.0,665441654.0,27967619.0,2,2,4,4,1,0.0,105026,56000,10000,25804800000.0,1000,50,1000,1,26,3018,1.0,,,,,,,0,0,1,3018,,,,,,,,,,0
31027,105478,105427,3021,,,301,27,100,1,80400.0,53064000000.0,1397427473.0,55935238.0,2,2,4,4,1,0.0,105027,57000,10000,48107520000.0,1000,50,1000,1,27,3021,1.0,,,,,,,0,0,1,3021,,,,,,,,,,0
31028,105480,105427,3022,,,301,28,100,1,112800.0,74448000000.0,2934597693.0,111870476.0,2,2,4,4,1,0.0,105028,58000,10000,88473600000.0,1000,50,1000,1,28,3022,1.0,,,,,,,0,0,1,3022,,,,,,,,,,0
31029,105482,105427,3023,,,301,29,100,1,158400.0,114048000000.0,6162655155.0,223740953.0,2,2,4,4,1,0.0,105029,59000,10000,171417600000.0,1000,50,1000,1,29,3023,1.0,,,,,,,0,0,1,3023,,,,,,,,,,0
31030,105484,105427,3024,,,301,30,100,1,216000.0,155520000000.0,12941575826.0,402653184.0,2,2,4,4,1,0.0,105030,60000,10000,294912000000.0,1000,50,1000,1,30,3024,1.0,,,,,,,0,0,1,3024,,,,,,,,,,0
31031,105486,105427,3031,,,301,31,100,1,300000.0,234000000000.0,27177309235.0,805306368.0,2,2,4,4,1,0.0,105031,61000,10000,912384000000.0,1000,50,1000,1,31,3031,1.0,,,,,,,0,0,1,3031,,,,,,,,,,0
31032,105488,105427,3032,,,301,32,100,1,420000.0,327600000000.0,57072349394.0,1610612736.0,2,2,4,4,1,0.0,105032,62000,10000,1671168001000.0,1000,50,1000,1,32,3032,1.0,,,,,,,0,0,1,3032,,,,,,,,,,0
31033,105490,105427,3033,,,301,33,100,1,588000.0,493920000000.0,119851933727.0,3221225472.0,2,2,4,4,1,0.0,105033,63000,10000,3225600000000.0,1000,50,1000,1,33,3033,1.0,,,,,,,0,0,1,3033,,,,,,,,,,0
31034,105492,105427,3011,,,301,34,100,1,828000.0,695520000000.0,251689060827.0,6442450944.0,2,2,4,4,1,0.0,105034,64000,10000,5529600000000.0,1000,50,1000,1,34,3011,1.0,,,,,,,0,0,1,3011,,,,,,,,,,0
31035,105494,105427,3012,,,301,35,100,1,1164000.0,1047600000000.0,528547027737.0,12884901888.0,2,2,4,4,1,0.0,105035,65000,10000,8524800000000.0,1000,50,1000,1,35,3012,1.0,,,,,,,0,0,1,3012,,,,,,,,,,0
31036,105496,105427,3013,,,301,36,100,1,1632000.0,1468800000000.0,1109948758248.0,25769803776.0,2,2,4,4,1,0.0,105036,66000,10000,15564799999200.0,1000,50,1000,1,36,3013,1.0,,,,,,,0,0,1,3013,,,,,,,,,,0
31037,105498,105427,3014,,,301,37,100,1,2280000.0,2188800000000.0,2330892392321.0,51539607552.0,2,2,4,4,1,0.0,105037,67000,10000,29952000000000.0,1000,50,1000,1,37,3014,1.0,,,,,,,0,0,1,3014,,,,,,,,,,0
31038,105500,105427,3015,,,301,38,100,1,3240000.0,3110400000000.0,4894874023874.0,103079215104.0,2,2,4,4,1,0.0,105038,68000,10000,51199999999200.0,1000,50,1000,1,38,3015,1.0,,,,,,,0,0,1,3015,,,,,,,,,,0
31039,105502,105427,3016,,,301,39,100,1,4560000.0,4651200000000.0,10279235450135.0,206158430208.0,2,2,4,4,1,0.0,105039,69000,10000,94464000000000.0,1000,50,1000,1,39,3016,1.0,,,,,,,0,0,1,3016,,,,,,,,,,0
31040,105504,105427,3017,,,301,40,100,1,6360000.0,6487200000000.0,21586394445284.0,412316860416.0,2,2,4,4,1,0.0,105040,70000,10000,147456000000000.0,1000,50,1000,1,40,3017,1.0,,,,,,,0,0,1,3017,,,,,,,,,,0
31041,105506,105427,3018,,,301,41,100,1,7440000.0,8035200000000.0,45331428335096.0,824633720832.0,2,2,4,4,1,0.0,105041,71000,10000,424594285714300.0,1000,50,1000,1,41,3018,1.0,,,,,,,0,0,1,3018,,,,,,,,,,0
31042,105508,105427,3021,,,301,42,100,1,8760000.0,9460800000000.0,95195999503702.0,1649267441664.0,2,2,4,4,1,0.0,105042,72000,10000,724114285714300.0,1000,50,1000,1,42,3021,1.0,,,,,,,0,0,1,3021,,,,,,,,,,0
31043,105510,105427,3022,,,301,43,100,1,10200000.0,11628000000000.0,199911598957774.0,3298534883328.0,2,2,4,4,1,0.0,105043,73000,10000,1333028571428600.0,1000,50,1000,1,43,3022,1.0,,,,,,,0,0,1,3022,,,,,,,,,,0
31044,105512,105427,3023,,,301,44,100,1,11880000.0,13543200000000.0,419814357811325.0,6597069766656.0,2,2,4,4,1,0.0,105044,74000,10000,2422491428571400.0,1000,50,1000,1,44,3023,1.0,,,,,,,0,0,1,3023,,,,,,,,,,0
31045,105514,105427,3024,,,301,45,100,1,13920000.0,16704000000000.0,881610151403782.0,13194139533312.0,2,2,4,4,1,0.0,105045,75000,10000,5414400000000000.0,1000,50,1000,1,45,3024,1.0,,,,,,,0,0,1,3024,,,,,,,,,,0
31046,105486,105427,3031,,,301,46,100,1,16800000.0,20160000000000.0,1851381317947940.0,26388279066624.0,2,2,4,4,1,0.0,105046,76000,10000,1.3824e+16,1000,50,1000,1,46,3031,1.0,,,,,,,0,0,1,3031,,,,,,,,,,0
31047,105488,105427,3032,,,301,47,100,1,19200000.0,24192000000000.0,3887900767690670.0,52776558133248.0,2,2,4,4,1,0.0,105047,77000,10000,2.54016e+16,1000,50,1000,1,47,3032,1.0,,,,,,,0,0,1,3032,,,,,,,,,,0
31048,105490,105427,3033,,,301,48,100,1,22800000.0,28728000000000.0,8164591612150410.0,105553116266496.0,2,2,4,4,1,0.0,105048,78000,10000,4.608e+16,1000,50,1000,1,48,3033,1.0,,,,,,,0,0,1,3033,,,,,,,,,,0
31049,105492,105427,3011,,,301,49,100,1,26400000.0,34848000000000.0,1.71456423855159e+16,211106232532992.0,2,2,4,4,1,0.0,105049,79000,10000,8.8128e+16,1000,50,1000,1,49,3011,1.0,,,,,,,0,0,1,3011,,,,,,,,,,0
31050,105494,105427,3012,,,301,50,100,1,31200000.0,64584000000000.0,3.60058490095834e+16,422212465065984.0,2,2,4,4,1,0.0,105050,80000,10000,1.59744e+17,1000,50,1000,1,50,3012,1.0,,,,,,,0,0,1,3012,,,,,,,,,,0
31051,105496,105427,3013,,,301,51,100,1,36000000.0,77760000000000.0,7.56122829201251e+16,844424930131968.0,2,2,4,4,1,0.0,105051,81000,10000,3.25632e+17,1000,50,1000,1,51,3013,1.0,,,,,,,0,0,1,3013,,,,,,,,,,0
31052,105498,105427,3014,,,301,52,100,1,42000000.0,94500000000000.0,1.58785794132263e+17,1688849860263940.0,2,2,4,4,1,0.0,105052,82000,10000,5.5296e+17,1000,50,1000,1,52,3014,1.0,,,,,,,0,0,1,3014,,,,,,,,,,0
31053,105500,105427,3015,,,301,53,100,1,49200000.0,115128000000000.0,3.33450167677752e+17,3377699720527870.0,2,2,4,4,1,0.0,105053,83000,10000,1.1264e+18,1000,50,1000,1,53,3015,1.0,,,,,,,0,0,1,3015,,,,,,,,,,0
31054,105502,105427,3016,,,301,54,100,1,57600000.0,139968000000000.0,7.00245352123279e+17,6755399441055740.0,2,2,4,4,1,0.0,105054,84000,10000,2.29376e+18,1000,50,1000,1,54,3016,1.0,,,,,,,0,0,1,3016,,,,,,,,,,0
31055,105504,105427,3017,,,301,55,100,1,67200000.0,169344000000000.0,1.47051523945889e+18,1.35107988821115e+16,2,2,4,4,1,0.0,105055,85000,10000,4.66944e+18,1000,50,1000,1,55,3017,1.0,,,,,,,0,0,1,3017,,,,,,,,,,0
31056,105506,105427,3018,,,301,56,100,1,79200000.0,206712000000000.0,3.08808200286367e+18,2.7021597764223e+16,2,2,4,4,1,0.0,105056,86000,10000,8.9088e+18,1000,50,1000,1,56,3018,1.0,,,,,,,0,0,1,3018,,,,,,,,,,0
31057,105508,105427,3021,,,301,57,100,1,92400000.0,249480000000000.0,6.48497220601371e+18,5.4043195528446e+16,2,2,4,4,1,0.0,105057,87000,10000,1.81248e+19,1000,50,1000,1,57,3021,1.0,,,,,,,0,0,1,3021,,,,,,,,,,0
31058,105510,105427,3022,,,301,58,100,1,108000000.0,301320000000000.0,1.36184416326288e+19,1.08086391056892e+17,2,2,4,4,1,0.0,105058,88000,10000,3.6864e+19,1000,50,1000,1,58,3022,1.0,,,,,,,0,0,1,3022,,,,,,,,,,0
31059,105512,105427,3023,,,301,59,100,1,126000000.0,351540000000000.0,2.85987274285205e+19,2.16172782113784e+17,2,2,4,4,1,0.0,105059,89000,10000,6.2464e+19,1000,50,1000,1,59,3023,1.0,,,,,,,0,0,1,3023,,,,,,,,,,0
31060,105514,105427,3024,,,301,60,100,1,144000000.0,535680000000000.0,6.00573275998931e+19,4.32345564227568e+17,2,2,4,4,1,0.0,105060,90000,10000,1.26976e+20,1000,50,1000,1,60,3024,1.0,,,,,,,0,0,1,3024,,,,,,,,,,0
31061,105486,105427,3031,,,301,61,100,1,168000000.0,624960000000000.0,1.26120387959776e+20,8.64691128455135e+17,2,2,4,4,1,0.0,105061,91000,10000,2.58048e+20,1000,50,1000,1,61,3031,1.0,,,,,,,0,0,1,3031,,,,,,,,,,0
31062,105488,105427,3032,,,301,62,100,1,192000000.0,714240000000000.0,2.6485281471553e+20,1.72938225691027e+18,2,2,4,4,1,0.0,105062,92000,10000,5.24288e+20,1000,50,1000,1,62,3032,1.0,,,,,,,0,0,1,3032,,,,,,,,,,0
31063,105490,105427,3033,,,301,63,100,1,228000000.0,848160000000000.0,5.56190910902613e+20,3.45876451382054e+18,2,2,4,4,1,0.0,105063,93000,10000,9.984e+20,1000,50,1000,1,63,3033,1.0,,,,,,,0,0,1,3033,,,,,,,,,,0
31064,105492,105427,3011,,,301,64,100,1,264000000.0,982080000000000.0,1.16800091289549e+21,6.91752902764108e+18,2,2,4,4,1,0.0,105064,94000,10000,2.02752e+21,1000,50,1000,1,64,3011,1.0,,,,,,,0,0,1,3011,,,,,,,,,,0
31065,105494,105427,3012,,,301,65,100,1,312000000.0,1160640000000000.0,2.45280191708053e+21,1.38350580552822e+19,2,2,4,4,1,0.0,105065,95000,10000,4.11648e+21,1000,50,1000,1,65,3012,1.0,,,,,,,0,0,1,3012,,,,,,,,,,0
31066,105496,105427,3013,,,301,66,100,1,360000000.0,1339200000000000.0,5.15088402586911e+21,2.76701161105643e+19,2,2,4,4,1,0.0,105066,96000,10000,6.9632e+21,1000,50,1000,1,66,3013,1.0,,,,,,,0,0,1,3013,,,,,,,,,,0
31067,105498,105427,3014,,,301,67,100,1,420000000.0,1562400000000000.0,1.08168564543251e+22,5.53402322211287e+19,2,2,4,4,1,0.0,105067,97000,10000,1.41312e+22,1000,50,1000,1,67,3014,1.0,,,,,,,0,0,1,3014,,,,,,,,,,0
31068,105500,105427,3015,,,301,68,100,1,492000000.0,1830240000000000.0,2.27153985540827e+22,1.10680464442257e+20,2,2,4,4,1,0.0,105068,98000,10000,2.8672e+22,1000,50,1000,1,68,3015,1.0,,,,,,,0,0,1,3015,,,,,,,,,,0
31069,105502,105427,3016,,,301,69,100,1,576000000.0,2142720000000000.0,4.77023369635737e+22,2.21360928884515e+20,2,2,4,4,1,0.0,105069,99000,10000,5.81632e+22,1000,50,1000,1,69,3016,1.0,,,,,,,0,0,1,3016,,,,,,,,,,0
31070,105504,105427,3017,,,301,70,100,1,672000000.0,2499840000000000.0,1.00174907623505e+23,4.42721857769029e+20,2,2,4,4,1,0.0,105070,100000,10000,1.10592e+23,1000,50,1000,1,70,3017,1.0,,,,,,,0,0,1,3017,,,,,,,,,,0
12001,105175,105176,1011,,,101,1,100,1,2.0,360000.0,1.0,1.0,1,1,3,3,1,0.0,1041,31000,10000,2900.0,1000,50,1000,0,1,1011,1.6,1,,,,,,0,0,1,1011,,,,,,,,,,0
12002,105177,105176,1012,,,101,2,100,1,4.0,720000.0,4.0,2.0,1,1,3,3,1,0.0,1042,32000,10000,2900.0,1000,50,1000,0,2,1012,1.6,1,,,,,,0,0,1,1012,,,,,,,,,,0
12003,105179,105176,1013,,,101,3,100,1,8.0,1440000.0,10.0,3.0,1,1,3,3,1,0.0,1043,33000,10000,2900.0,1000,50,1000,0,3,1013,1.6,1,,,,,,0,0,1,1013,,,,,,,,,,0
12004,105181,105176,1014,,,101,4,100,1,11.0,2016000.0,25.0,7.0,1,1,3,3,1,0.0,1044,34000,10000,2900.0,1000,50,1000,0,4,1014,1.6,1,,,,,,0,0,1,1014,,,,,,,,,,0
12005,105183,105176,1015,,,101,5,100,1,15.0,2808000.0,60.0,13.0,1,1,3,3,1,0.0,1045,35000,10000,28800.0,1000,50,1000,0,5,10005,1.6,1,,,,,,0,0,1,1100031,,,,,,,,,,0
12006,105185,105176,1017,,,101,6,100,1,22.0,3960000.0,130.0,27.0,1,1,3,3,1,0.0,1046,36000,10000,57600.0,1000,50,1000,0,6,10006,1.6,1,,,,,,0,0,1,110030,,,,,,,,,,0
12007,105187,105176,1016,,,101,7,100,1,30.0,5544000.0,270.0,53.0,1,1,3,3,1,0.0,1047,37000,10000,115200.0,1000,50,1000,0,7,10007,1.6,1,,,,,,0,0,1,1016,,,,,,,,,,0
12008,105189,105176,10216,,,101,8,100,1,43.0,7776000.0,550.0,107.0,1,1,3,3,1,0.0,1048,38000,10000,230400.0,1000,50,1000,0,8,10008,1.6,1,,,,,,0,0,1,10216,,,,,,,,,,0
12009,105191,105176,10211,,,101,9,100,1,60.0,10800000.0,1200.0,213.0,1,1,3,3,1,0.0,1049,39000,10000,460800.0,1000,50,1000,0,9,10009,1.6,1,,,,,,0,0,1,10211,,,,,,,,,,0
12010,105193,105176,1021,,,101,10,100,1,84.0,15120000.0,2500.0,427.0,1,1,3,3,1,0.0,1050,40000,10000,921600.0,1000,50,1000,0,10,10010,1.6,1,,,,,,0,0,1,1021,,,,,,,,,,0
12011,105195,105176,1022,,,101,11,100,1,116.0,62640000.0,5625.0,854.0,1,1,3,3,1,0.0,104011,41000,10000,1843200.0,1000,50,1000,0,11,10011,1.6,1,,,,,,0,0,1,1022,,,,,,,,,,0
12012,105197,105176,1024,,,101,12,100,1,164.0,88560000.0,12656.0,1707.0,1,1,3,3,1,0.0,104012,42000,10000,3686400.0,1000,50,1000,0,12,10012,1.6,1,,,,,,0,0,1,1024,,,,,,,,,,0
12013,105199,105176,1023,,,101,13,100,1,228.0,164160000.0,28476.0,3414.0,1,1,3,3,1,0.0,104013,43000,10000,7372800.0,1000,50,1000,0,13,10013,1.6,1,,,,,,0,0,1,1023,,,,,,,,,,0
12014,105201,105176,1027,,,101,14,100,1,320.0,230400000.0,64071.0,6828.0,1,1,3,3,1,0.0,104014,44000,10000,14745600.0,1000,50,1000,0,14,10014,1.6,1,,,,,,0,0,1,1027,,,,,,,,,,0
12015,105203,105176,1025,,,101,15,100,1,448.0,403200000.0,144160.0,13656.0,1,1,3,3,1,0.0,104015,45000,10000,29491200.0,1000,50,1000,0,15,10015,1.6,1,,,,,,0,0,1,1025,,,,,,,,,,0
12016,105205,105176,1028,,,101,16,100,1,640.0,576000000.0,324360.0,27312.0,1,1,3,3,1,0.0,104016,46000,10000,58982400.0,1000,50,1000,0,16,10016,1.6,1,,,,,,0,0,1,1028,,,,,,,,,,0
12017,105207,105176,1026,,,101,17,100,1,880.0,950400000.0,729810.0,54624.0,1,1,3,3,1,0.0,104017,47000,10000,117964800.0,1000,50,1000,0,17,10017,1.6,1,,,,,,0,0,1,1026,,,,,,,,,,0
12018,105209,105176,1029,,,101,18,100,1,1240.0,1339200000.0,1642073.0,109249.0,1,1,3,3,1,0.0,104018,48000,10000,235929600.0,1000,50,1000,0,18,10018,1.6,1,,,,,,0,0,1,1029,,,,,,,,,,0
12019,105211,105176,10210,,,101,19,100,1,1720.0,2167200000.0,3694664.0,218497.0,1,1,3,3,1,0.0,104019,49000,10000,471859200.0,1000,50,1000,0,19,10019,1.6,1,,,,,,0,0,1,10210,,,,,,,,,,0
12020,105213,105176,10212,,,101,20,100,1,2400.0,3024000000.0,7758794.0,436994.0,1,1,3,3,1,0.0,104020,50000,10000,943718400.0,1000,50,1000,0,20,10020,1.6,1,,,,,,0,0,1,10212,,,,,,,,,,0
12021,105215,105176,10213,,,101,21,100,1,3360.0,4838400000.0,16293467.0,873988.0,1,1,3,3,1,0.0,104021,51000,10000,1271808000.0,1000,50,1000,0,21,10021,1.6,1,,,,,,0,0,1,10213,,,,,,,,,,0
12022,105217,105176,10214,,,101,22,100,1,4720.0,6796800000.0,34216281.0,1747976.0,1,1,3,3,1,0.0,104022,52000,10000,2211840000.0,1000,50,1000,0,22,10022,1.6,1,,,,,,0,0,1,10214,,,,,,,,,,0
12023,105219,105176,10215,,,101,23,100,1,6800.0,11016000000.0,71854190.0,3495952.0,1,1,3,3,1,0.0,104023,53000,10000,3686400000.0,1000,50,1000,0,23,10023,1.6,1,,,,,,0,0,1,10215,,,,,,,,,,0
12024,105221,105176,1024,,,101,24,100,1,9600.0,15552000000.0,150893799.0,6991905.0,1,1,3,3,1,0.0,104024,54000,10000,6709248000.0,1000,50,1000,0,24,10024,1.6,1,,,,,,0,0,1,1024,,,,,,,,,,0
12025,105223,105176,1023,,,101,25,100,1,13600.0,24480000000.0,316876978.0,13983810.0,1,1,3,3,1,0.0,104025,55000,10000,14929920000.0,1000,50,1000,0,25,10025,1.6,1,,,,,,0,0,1,1023,,,,,,,,,,0
12026,105225,105176,1027,,,101,26,100,1,19200.0,34560000000.0,665441654.0,27967619.0,1,1,3,3,1,0.0,104026,56000,10000,25804800000.0,1000,50,1000,0,26,10026,1.6,1,,,,,,0,0,1,1027,,,,,,,,,,0
12027,105227,105176,1025,,,101,27,100,1,26800.0,53064000000.0,1397427473.0,55935238.0,1,1,3,3,1,0.0,104027,57000,10000,48107520000.0,1000,50,1000,0,27,10027,1.6,1,,,,,,0,0,1,1025,,,,,,,,,,0
12028,105229,105176,1028,,,101,28,100,1,37600.0,74448000000.0,2934597693.0,111870476.0,1,1,3,3,1,0.0,104028,58000,10000,88473600000.0,1000,50,1000,0,28,10028,1.6,1,,,,,,0,0,1,1028,,,,,,,,,,0
12029,105231,105176,1026,,,101,29,100,1,52800.0,114048000000.0,6162655155.0,223740953.0,1,1,3,3,1,0.0,104029,59000,10000,171417600000.0,1000,50,1000,0,29,10029,1.6,1,,,,,,0,0,1,1026,,,,,,,,,,0
12030,105233,105176,1029,,,101,30,100,1,72000.0,155520000000.0,12941575826.0,402653184.0,1,1,3,3,1,0.0,104030,60000,10000,294912000000.0,1000,50,1000,0,30,10030,1.6,1,,,,,,0,0,1,1029,,,,,,,,,,0
22001,105318,105319,2021,,,201,1,100,1,2.0,360000.0,1.0,1.0,2,3,8,9,0,0.0,1101,31000,10000,2900.0,1000,50,1000,0,1,2021,1.6,2,,,,,,0,0,1,2021,,,,,,,,,,0
22002,105320,105319,2022,,,201,2,100,1,4.0,720000.0,4.0,2.0,2,3,8,9,0,0.0,1102,32000,10000,2900.0,1000,50,1000,0,2,2022,1.6,2,,,,,,0,0,1,2022,,,,,,,,,,0
22003,105322,105319,2023,,,201,3,100,1,8.0,1440000.0,10.0,3.0,2,3,8,9,0,0.0,1103,33000,10000,2900.0,1000,50,1000,0,3,2023,1.6,2,,,,,,0,0,1,2023,,,,,,,,,,0
22004,105324,105319,2024,,,201,4,100,1,11.0,2016000.0,25.0,7.0,2,3,8,9,0,0.0,1104,34000,10000,2900.0,1000,50,1000,0,4,2024,1.6,2,,,,,,0,0,1,2024,,,,,,,,,,0
22005,105326,105319,2011,,,201,5,100,1,15.0,2808000.0,60.0,13.0,2,3,8,9,0,0.0,1105,35000,10000,28800.0,1000,50,1000,0,5,2011,1.6,2,,,,,,0,0,1,2011,,,,,,,,,,0
22006,105328,105319,2012,,,201,6,100,1,22.0,3960000.0,130.0,27.0,2,3,8,9,0,0.0,1106,36000,10000,57600.0,1000,50,1000,0,6,2012,1.6,2,,,,,,0,0,1,2012,,,,,,,,,,0
22007,105330,105319,2031,,,201,7,100,1,30.0,5544000.0,270.0,53.0,2,3,8,9,0,0.0,1107,37000,10000,115200.0,1000,50,1000,0,7,2031,1.6,2,,,,,,0,0,1,2031,,,,,,,,,,0
22008,105332,105319,2032,,,201,8,100,1,43.0,7776000.0,550.0,107.0,2,3,8,9,0,0.0,1108,38000,10000,230400.0,1000,50,1000,0,8,2032,1.6,2,,,,,,0,0,1,2032,,,,,,,,,,0
22009,105318,105319,2021,,,201,9,100,1,60.0,10800000.0,1200.0,213.0,2,3,8,9,0,0.0,1109,39000,10000,460800.0,1000,50,1000,0,9,2021,1.6,2,,,,,,0,0,1,2021,,,,,,,,,,0
22010,105320,105319,2022,,,201,10,100,1,84.0,15120000.0,2500.0,427.0,2,3,8,9,0,0.0,1110,40000,10000,921600.0,1000,50,1000,0,10,2022,1.6,2,,,,,,0,0,1,2022,,,,,,,,,,0
22011,105322,105319,2023,,,201,11,100,1,116.0,62640000.0,5625.0,854.0,2,3,8,9,0,0.0,110011,41000,10000,1843200.0,1000,50,1000,0,11,2023,1.6,2,,,,,,0,0,1,2023,,,,,,,,,,0
22012,105324,105319,2024,,,201,12,100,1,164.0,88560000.0,12656.0,1707.0,2,3,8,9,0,0.0,110012,42000,10000,3686400.0,1000,50,1000,0,12,2024,1.6,2,,,,,,0,0,1,2024,,,,,,,,,,0
22013,105326,105319,2011,,,201,13,100,1,228.0,164160000.0,28476.0,3414.0,2,3,8,9,0,0.0,110013,43000,10000,7372800.0,1000,50,1000,0,13,2011,1.6,2,,,,,,0,0,1,2011,,,,,,,,,,0
22014,105328,105319,2012,,,201,14,100,1,320.0,230400000.0,64071.0,6828.0,2,3,8,9,0,0.0,110014,44000,10000,14745600.0,1000,50,1000,0,14,2012,1.6,2,,,,,,0,0,1,2012,,,,,,,,,,0
22015,105330,105319,2031,,,201,15,100,1,448.0,403200000.0,144160.0,13656.0,2,3,8,9,0,0.0,110015,45000,10000,29491200.0,1000,50,1000,0,15,2031,1.6,2,,,,,,0,0,1,2031,,,,,,,,,,0
