id,icon,group_id,model,model_down,model_up,iconSrc,iconType,scale_home,scale_battle,click_sound,die_sound,skill,die_effect,afterdie_effect,move_effect,hit_ratio,is_screen_shake,gunfire_type,worker_offset,atlas_path,image_path,scale_para,x_para,y_para,color,new_model,new_model_down,new_model_up,new_icon,new_image_path,new_fight_up,new_fight_down,model_path,name
int,string,int,string,string,string,string,int,double,double,string,string,string,string,string,string,int,int,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
1400020,feiji_home_lv21,3,army_feiji_lv21,army_feiji_lv21_down,army_feiji_lv21_up,army/air/IconArmyA21,2,1.0,0.7,sound/army_hongzhaji,,301,Effect_feiji_die,,,75,1,90003,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/newArmy/air,0.65,0,5,,army_feiji_lv4,army_feiji_lv4_down,army_feiji_lv4_up,feiji_home_lv4,image/newArmy/air,,,professionArmy,
1400021,army_huojian_lv5,1,army_huojian_lv5,army_huojian_lv5_down,army_huojian_lv5,,,1.0,1.0,sound/army_zhanche_2,,301,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1,0,0,,,,,,,army_plane_lv1_bup,army_plane_lv1_bdown,professionArmy,
1400022,army_jijia_lv1,1,army_jijia_lv1,army_jijia_lv1_down,army_jijia_lv1_up,army/ground/IconArmyG_JiJia1,2,1.0,1.0,sound/army_tank_3,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/newArmy/land,1,5,0,27e519,army_tank_lv1,army_tank_lv1_down,army_tank_lv1_up,army_tank_lv1,image/newArmy/land,army_plane_lv1_bup,army_plane_lv1_bdown,professionArmy,
1400023,army_tanke_lv6,1,army_tanke_lv6,army_tanke_lv6_down,army_tanke_lv6_up,,,1.0,1.0,sound/army_tank_3,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1.23,0,15,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
1400024,army_car_lv5,1,army_car_lv5,army_car_lv5_down,army_car_lv5,,,1.0,1.0,sound/army_tank_2,,102,Effect_tank_die,Effect_ranshao,,75,1,90002,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1,0,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,professionArmy,
1400025,army_jijia_lv3,1,army_jijia_lv3,army_jijia_lv3_down,army_jijia_lv3_up,army/ground/IconArmyG_JiJia3,2,1.0,1.0,sound/army_tank_3,,201,Effect_tank_die,Effect_ranshao,,75,1,90004,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/newArmy/land,0.95,5,0,27e519,army_tank_lv3,army_tank_lv3_down,army_tank_lv3_up,army_tank_lv3,image/newArmy/land,army_plane_lv1_bup,army_plane_lv1_bdown,professionArmy,
9995,shijieboss,1,boss_zhizhu_tutorial,boss_zhizhu_tutorial,boss_zhizhu_tutorial,,,1.0,1.2,sound/army_tank_3,,1013;1012,Effect_tank_die,Effect_ranshao,,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
9994,boss_navy,1,boss_zhangyu,boss_zhangyu,boss_zhangyu,,,1.0,1.2,sound/army_tank_3,,301,Effect_tank_die,Effect_ranshao,,36,1,90003,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
9993,shijieboss,3,effect_boss_kongjun_walk,effect_boss_kongjun_walk,effect_boss_kongjun_walk,,,1.0,1.2,sound/army_zhanji,,102,Effect_tank_die,Effect_ranshao,,36,1,10121,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,effect_boss_kongjun_walk,effect_boss_kongjun_walk,army,
1100031,army_bubing_lv8,1,army_bubing_lv8,army_bubing_lv8_down,army_bubing_lv8_up,,,1.0,1.0,sound/army_soldier_2,,101,Effect_die,,Effect_jiaoyin;Effect_jiaoyin,36,0,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_production,0.55,0,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,Mountain Moto Rider
1100032,army_bubing_lv9,1,army_bubing_lv9,army_bubing_lv9_down,army_bubing_lv9_up,,,1.0,1.0,sound/army_soldier,,301,Effect_die,,Effect_jiaoyin;Effect_jiaoyin,60,0,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_production,1.15,0,0,,,,,,,army_tank_lv1_bup,army_tank_lv1_bdown,army,
41001,tank1_1,4,Thor_LuJun_01,Thor_LuJun_01_down,Thor_LuJun_01_up,,,0.85,1.0,sound/army_tank_3,,2011,Effect_tank_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,1.35,0,0,,,,,,,,,army,
41002,tank2_1,5,Thor_LuJun_02,Thor_LuJun_02_down,Thor_LuJun_02_up,,,0.8,0.92,sound/army_tank_3,,2012,Effect_tank_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,1.35,0,0,,,,,,,,,army,
41003,tank3_1,6,Thor_LuJun_03,Thor_LuJun_03_down,Thor_LuJun_03_up,,,0.85,1.0,sound/army_tank_3,,2013,Effect_tank_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,1.35,0,0,,,,,,,,,army,
41004,tank4_1,7,Thor_LuJun_04,Thor_LuJun_04_down,Thor_LuJun_04_up,,,0.8,0.92,sound/army_tank_3,,2014,Effect_tank_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,1.35,0,0,,,,,,,,,army,
41005,tank5_1,8,Thor_LuJun_05,Thor_LuJun_05_down,Thor_LuJun_05_up,,,0.85,1.0,sound/army_tank_3,,2015,Effect_tank_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,1.35,0,0,,,,,,,,,army,
42001,junjian1_1,9,Thor_HaiJun_01,Thor_HaiJun_01_down,Thor_HaiJun_01_up,,,1.0,0.7,sound/army_hangmu,,2021,Effect_zhanjian_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,0.7,0,0,,,,,,,,,army,
42002,junjian2_1,10,Thor_HaiJun_02,Thor_HaiJun_02_down,Thor_HaiJun_02_up,,,1.0,0.8,sound/army_hangmu,,2022,Effect_zhanjian_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,0.79,0,0,,,,,,,,,army,
42003,junjian3_1,11,Thor_HaiJun_03,Thor_HaiJun_03_down,Thor_HaiJun_03_up,,,1.0,0.8,sound/army_hangmu,,2023,Effect_zhanjian_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,0.7,0,0,,,,,,,,,army,
42004,junjian4_1,12,Thor_HaiJun_04,Thor_HaiJun_04_down,Thor_HaiJun_04_up,,,1.0,0.8,sound/army_hangmu,,2024,Effect_zhanjian_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,0.79,0,0,,,,,,,,,army,
42005,junjian5_1,13,Thor_HaiJun_05,Thor_HaiJun_05_down,Thor_HaiJun_05_up,,,1.0,0.8,sound/army_hangmu,,2025,Effect_zhanjian_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,0.7,0,0,,,,,,,,,army,
43001,feiji01_1,14,Thor_KongJun_01,Thor_KongJun_01_down,Thor_KongJun_01_up,,,0.8,0.75,sound/army_zhanji,,2031,Effect_feiji_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,1,0,0,,,,,,,,,army,
43002,feiji02_1,15,Thor_KongJun_02,Thor_KongJun_02_down,Thor_KongJun_02_up,,,0.85,0.78,sound/army_zhanji,,2032,Effect_feiji_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,1,0,0,,,,,,,,,army,
43003,feiji03_1,16,Thor_KongJun_03,Thor_KongJun_03_down,Thor_KongJun_03_up,,,1.0,0.75,sound/army_zhanji,,2033,Effect_feiji_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,1,0,0,,,,,,,,,army,
43004,feiji04_1,17,Thor_KongJun_04,Thor_KongJun_04_down,Thor_KongJun_04_up,,,0.85,0.78,sound/army_zhanji,,2034,Effect_feiji_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,1,0,0,,,,,,,,,army,
43005,feiji05_1,18,Thor_KongJun_05,Thor_KongJun_05_down,Thor_KongJun_05_up,,,1.0,0.75,sound/army_zhanji,,2035,Effect_feiji_die,Effect_ranshao,,45,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/thorArmy,1,0,0,,,,,,,,,army,
1011021,army_tanke_baozha,1,army_tanke_lv1,army_tanke_lv1_down,army_tanke_lv1_up,,,1.0,1.0,sound/army_tank,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,0.98,0,0,,,,,,,,,army,
1011022,army_tanke_chuantou,1,army_tanke_lv2,army_tanke_lv2_down,army_tanke_lv2_up,,,1.0,1.0,sound/army_tank_2,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,0.87,0,0,,,,,,,,,army,
1011023,army_tanke_dianjiang,1,army_tanke_lv3,army_tanke_lv3_down,army_tanke_lv3_up,,,1.0,1.0,sound/army_tank_3,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/army,1,0,0,,,,,,,,,army,
1012011,army_zhanjian_baozha,2,army_zhanjian_lv1,army_zhanjian_lv1_down,army_zhanjian_lv1_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.74,0,0,,,,,,,,,army,
1012012,army_zhanjian_chuantou,2,army_zhanjian_lv2,army_zhanjian_lv2_down,army_zhanjian_lv2_up,,,1.0,0.6,sound/army_zhanjian,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.74,14,0,,,,,,,,,army,
1012013,army_paoting_dianjiang,2,army_paoting_lv1,army_paoting_lv1_down,army_paoting_lv1_up,,,1.0,0.6,sound/army_paoting,,201,Effect_zhanjian_die,Effect_ranshao,Effect_zhanjian_run,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/navy,0.72,0,0,,,,,,,,,army,
1013011,army_zhanji_lv1,3,army_zhanji_lv1,army_zhanji_lv1_down,army_zhanji_lv1_up,,,1.0,0.7,sound/army_zhanji,,102,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,0.9,0,0,,,,,,,,,army,
1013012,army_zhanji_lv2,3,army_zhanji_lv2,army_zhanji_lv2_down,army_zhanji_lv2_up,,,1.0,0.7,sound/army_zhanji,,102,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1.1,0,0,,,,,,,,,army,
1013013,army_zhanji_lv3,3,army_zhanji_lv3,army_zhanji_lv3_down,army_zhanji_lv3_up,,,1.0,0.7,sound/army_zhanji,,302,Effect_feiji_die,,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/airforce,1,0,4,,,,,,,,,army,
9992,shijieboss,1,WorldBossH,WorldBossH,WorldBossH,,,1.0,1.2,sound/army_tank_3,,4001,Effect_tank_die,Effect_ranshao,,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
9991,shijieboss,1,WorldBossK,WorldBossK,WorldBossK,,,1.0,1.2,sound/army_tank_3,,4002,Effect_tank_die,Effect_ranshao,,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
1050,weizhentianBoss,1,army_transformer_boss,,army_transformer_boss,,,1.0,1.0,sound/army_megatron,,4003,Effect_tank_die,Effect_ranshao,,36,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500001,new_army1_1,1,new_army1_1,new_army1_1down,new_army1_1up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500002,new_army1_2,1,new_army1_2,new_army1_2down,new_army1_2up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500003,new_army1_3,1,new_army1_3,new_army1_3down,new_army1_3up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500004,new_army1_4,1,new_army1_4,new_army1_4down,new_army1_4up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500005,new_army1_5,1,new_army1_5,new_army1_5down,new_army1_5up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500006,new_army1_6,1,new_army1_6,new_army1_6down,new_army1_6up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500007,new_army1_7,1,new_army1_7,new_army1_7down,new_army1_7up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500008,new_army1_8,1,new_army1_8,new_army1_8down,new_army1_8up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500009,new_army1_9,1,new_army1_9,new_army1_9down,new_army1_9up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500010,new_army1_10,1,new_army1_10,new_army1_10down,new_army1_10up,,,1.0,1.2,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500011,new_army1_11,1,new_army1_11,new_army1_11down,new_army1_11up,,,1.0,1.2,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500012,new_army1_12,1,new_army1_12,new_army1_12down,new_army1_12up,,,1.0,1.25,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500013,new_army1_13,1,new_army1_13,new_army1_13down,new_army1_13up,,,1.0,1.25,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500014,new_army1_14,1,new_army1_14,new_army1_14down,new_army1_14up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
500015,new_army1_15,1,new_army1_15,new_army1_15down,new_army1_15up,,,1.0,1.2,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,,
500016,new_army1_16,1,new_army1_16,new_army1_16down,new_army1_16up,,,1.0,1.2,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,,
500017,new_army1_17,1,new_army1_17,new_army1_17down,new_army1_17up,,,1.0,1.25,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,,
500018,new_army1_18,1,new_army1_18,new_army1_18down,new_army1_18up,,,1.0,1.25,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,,
600001,new_army2_1,1,new_army2_1,new_army2_1down,new_army2_1up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600002,new_army2_2,1,new_army2_2,new_army2_2down,new_army2_2up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600003,new_army2_3,1,new_army2_3,new_army2_3down,new_army2_3up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600004,new_army2_4,1,new_army2_4,new_army2_4down,new_army2_4up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600005,new_army2_5,1,new_army2_5,new_army2_5down,new_army2_5up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600006,new_army2_6,1,new_army2_6,new_army2_6down,new_army2_6up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600007,new_army2_7,1,new_army2_7,new_army2_7down,new_army2_7up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600008,new_army2_8,1,new_army2_8,new_army2_8down,new_army2_8up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600009,new_army1_14,1,new_army1_14,new_army1_14down,new_army1_14up,,,1.0,1.0,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600010,new_army1_15,1,new_army1_15,new_army1_15down,new_army1_15up,,,1.0,1.2,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600011,new_army1_16,1,new_army1_16,new_army1_16down,new_army1_16up,,,1.0,1.2,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600012,new_army1_17,1,new_army1_17,new_army1_17down,new_army1_17up,,,1.0,1.25,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
600013,new_army1_18,1,new_army1_18,new_army1_18down,new_army1_18up,,,1.0,1.25,sound/army_tank_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
900001,Infantry,1,Infantry,Infantrydown,Infantryup,,,1.0,1.0,sound/army_soldier,,101,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,UI/ea_icon_production,0.5,8,0,,,,,,,,,army,
900002,Machine Gun Squad,1,Machine Gun Squad,Machine Gun Squaddown,Machine Gun Squadup,,,1.0,1.0,sound/army_soldier_2,,101,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,UI/ea_icon_production,0.5,8,0,,,,,,,,,army,
900003,Mortar Squad,1,Mortar Squad,Mortar Squaddown,Mortar Squadup,,,1.0,1.0,sound/army_soldier_3,,201,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,UI/ea_icon_production,0.5,8,0,,,,,,,,,army,
900004,Flamethrower,1,Flamethrower,Flamethrowerdown,Flamethrowerup,,,1.0,1.0,sound/army_soldier,,301,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,UI/ea_icon_production,0.5,8,0,,,,,,,,,army,
900005,Sniper,1,Sniper,Sniperdown,Sniperup,,,0.9,1.0,sound/army_soldier_2,,101,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,UI/ea_icon_production,0.5,8,0,,,,,,,,,army,
900006,Anti-tank Squad,1,Anti-tank Squad,Anti-tank Squaddown,Anti-tank Squadup,,,1.0,1.0,sound/army_soldier_2,,301,Effect_tank_die,Effect_ranshao,Effect_jiaoyin;Effect_jiaoyin,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,UI/ea_icon_production,0.5,8,0,,,,,,,,,army,
900007,Motor Squad,1,Motor Squad,Motor Squaddown,Motor Squadup,,,1.0,1.0,sound/army_soldier_3,,101,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,UI/ea_icon_production,0.5,8,0,,,,,,,,,army,
900008,Armed Jeep,1,Armed Jeep,Armed Jeepdown,Armed Jeepup,,,1.0,1.0,sound/army_tank,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
900009,Light Armored Vehicle,1,Light Armored Vehicle,Light Armored Vehicledown,Light Armored Vehicleup,,,1.0,1.0,sound/army_tank,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
900010,Artillery,1,Artillery,Artillerydown,Artilleryup,,,1.0,1.0,sound/army_tank_2,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
900011,All-terrain Armored Vehicle,1,All-terrain Armored Vehicle,All-terrain Armored Vehicledown,All-terrain Armored Vehicleup,,,1.0,1.0,sound/army_tank_3,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
900012,Light Tank,1,Light Tank,Light Tankdown,Light Tankup,,,1.0,1.0,sound/army_tank_3,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
900013,Medium-sized Rocket Launcher,1,Medium-sized Rocket Launcher,Medium-sized Rocket Launcherdown,Medium-sized Rocket Launcherup,,,1.0,1.0,sound/army_tank_3,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
900014,Heavy Armored Vehicle,1,Heavy Armored Vehicle,Heavy Armored Vehicledown,Heavy Armored Vehicleup,,,1.0,1.0,sound/army_tank_3,,201,Effect_tank_die,Effect_ranshao,,75,1,,136;0|68;49|0;98|-68;49|-136;0|-68;-49|0;-98|68;-49,,image/icon_army,1.42,0,0,,,,,,,,,army,
