id,coin,wood,oil,energy,exp,gold,military,cab_res,csb_res,army_id,army_num,honor,kvk_tec_res,kvk_task_coin,kvk_tec_coin,type,item,num,quality,rate,is_removal,building,building_num,building_rate,resource,resource_num,resource_rate,hero,hero_num,hero_rate,newReward,union_box,must_items,exhibition,item_minimum_type,item_minimum
9001806,2497195941817.5,,,,,,,,,,,,,,,0,301001|311001|320001|300001,248|248|248|248,,1|1|1|1,,,,,,,,,,,,,,,,
9001807,3205080010918850.0,,,,,,,,,,,,,,,0,301001|311001|320001|300001,400|400|400|400,,1|1|1|1,,,,,,,,,,,,,,,,
9001808,3345562101824170.0,,,,,,,,,,,,,,,0,301001|311001|320001|300001,467|467|467|467,,1|1|1|1,,,,,,,,,,,,,,,,
9001809,3680118312006590.0,,,,,,,,,,,,,,,0,301001|311001|320001|300001,534|534|534|534,,1|1|1|1,,,,,,,,,,,,,,,,
9001810,4.30824460097258e+18,,,,,,,,,,,,,,,0,1700013|323001|3610009|3300001,9|500|300|30,,1|1|1|1,,,,,,,,,,,,,,,,
9001811,3.96754023004863e+19,,,,,,,,,,,,,,,0,1700013|323001|3610009|3300001,9|800|500|50,,1|1|1|1,,,,,,,,,,,,,,,,
9001812,4.36429425305349e+19,,,,,,,,,,,,,,,0,3610002|323001|3610009|3300001,1|1200|800|80,,1|1|1|1,,,,,,,,,,,,,,,,
9002101,,,,,,,,,,,,,,,,0,3800002,1,,1,,,,,,,,,,,,,,,,
9002102,,,,,,,,,,,,,,,,0,3800001,1,,1,,,,,,,,,,,,,,,,
9002103,,,,,,,,,,,,,,,,0,1900003,1,,1,,,,,,,,,,,,,,,,
9002104,,,,,,,,,,,,,,,,0,1700011,2,,1,,,,,,,,,,,,,,,,
9002105,,,,,,,,,,,,,,,,0,500002,1,,1,,,,,,,,,,,,,,,,
9002106,,,,,,,,,,,,,,,,0,1800001,10,,1,,,,,,,,,,,,,,,,
3600011,,,,,,,,,,,,,,,,0,301001|311001|320001,1|1|1,,1|1|1,,,,,,,,,,,,,,,,
3600012,,,,,,,,,,,,,,,,0,1710710|1700015|3300001|2300003,1|60|520|50,,1|1|1|1,,,,,,,,,,,,,,,,
3600013,,,,,,,,,,,,,,,,0,1900003|1700015|3300001|2300003,20|50|450|40,,1|1|1|1,,,,,,,,,,,,,,,,
3600014,,,,,,,,,,,,,,,,0,1900003|1700015|3300001|2300003,15|40|400|30,,1|1|1|1,,,,,,,,,,,,,,,,
3600015,,,,,,,,,,,,,,,,0,1900003|1700015|3300001|2300003,10|20|200|15,,1|1|1|1,,,,,,,,,,,,,,,,
3600016,,,,,,,,,,,,,,,,0,1710709|1700015|3300001|2300003,1|60|520|50,,1|1|1|1,,,,,,,,,,,,,,,,
3700001,,,,,,,,,,,,,,,,0,3700001,5,,1,,,,,,,,,,,,,,,,
3700002,,,,,,,,,,,,,,,,0,3700002,5,,1,,,,,,,,,,,,,,,,
360005,,,,,,,,,,,,,,,,1,3600001|3600002|3600003|3600004|3600005|3600006|3600007|3600008|3600009|3600014,1|1|1|1|1|1|1|1|1|1,,1|1|1|1|1|1|1|1|1|10,,,,,,,,,,,,,,,,
360006,,,,,,,,,,,,,,,,1,4000101|4000102|4000103|4000104|4000105|4000106|4000107|4000108|4000109|33000003,1|1|1|1|1|1|1|1|1|1,,1|1|1|1|1|1|1|1|1|10,,,,,,,,,,,,,,,,
9001901,,,,,,,,,,,,,,,,0,3600012,1,,1,,,,,,,,,,,,,,,,
9001902,,,,,,,,,,,,,,,,0,3600015,1,,1,,,,,,,,,,,,,,,,
9001903,,,,,,,,,,,,,,,,0,1900003,1,,1,,,,,,,,,,,,,,,,
9001904,,,,,,,,,,,,,,,,0,1700011,2,,1,,,,,,,,,,,,,,,,
9001905,,,,,,,,,,,,,,,,0,500002,1,,1,,,,,,,,,,,,,,,,
9001906,,,,,,,,,,,,,,,,0,3300001,1,,1,,,,,,,,,,,,,,,,
9001907,,,,,,,,,,,,,,,,0,1800001,10,,1,,,,,,,,,,,,,,,,
9001908,,,,,,,,,,,,,,,,0,3600001,1,,1,,,,,,,,,,,,,,,,
9001909,,,,,,,,,,,,,,,,0,3600002,1,,1,,,,,,,,,,,,,,,,
9001910,,,,,,,,,,,,,,,,0,3600003,1,,1,,,,,,,,,,,,,,,,
9001911,,,,,,,,,,,,,,,,0,3600004,1,,1,,,,,,,,,,,,,,,,
9001912,,,,,,,,,,,,,,,,0,3600005,1,,1,,,,,,,,,,,,,,,,
9001913,,,,,,,,,,,,,,,,0,3600006,1,,1,,,,,,,,,,,,,,,,
9001914,,,,,,,,,,,,,,,,0,3600007,1,,1,,,,,,,,,,,,,,,,
9001915,,,,,,,,,,,,,,,,0,3600008,1,,1,,,,,,,,,,,,,,,,
9001916,,,,,,,,,,,,,,,,0,3600009,1,,1,,,,,,,,,,,,,,,,
1700030,,,,,,,,,,,,,,,,1,403501|403601|403701|403801|403901,1|1|1|1|1,,1|1|1|1|1,,,,,,,,,,,,,,,,
1700031,,,,,,,,,,,,,,,,1,403502|403602|403702|403802|403902,1|1|1|1|1,,1|1|1|1|1,,,,,,,,,,,,,,,,
1700032,,,,,,,,,,,,,,,,1,403503|403603|403703|403803|403903,1|1|1|1|1,,1|1|1|1|1,,,,,,,,,,,,,,,,
1700033,,,,,,,,,,,,,,,,1,403504|403604|403704|403804|403904,1|1|1|1|1,,1|1|1|1|1,,,,,,,,,,,,,,,,
1700034,,,,,,,,,,,,,,,,1,403505|403605|403705|403805|403905,1|1|1|1|1,,1|1|1|1|1,,,,,,,,,,,,,,,,
1700035,,,,,,,,,,,,,,,,1,403506|403606|403706|403806|403906,1|1|1|1|1,,1|1|1|1|1,,,,,,,,,,,,,,,,
1700036,,,,,,,,,,,,,,,,1,403507|403607|403707|403807|403907,1|1|1|1|1,,1|1|1|1|1,,,,,,,,,,,,,,,,
1700037,,,,,,,,,,,,,,,,1,403508|403608|403708|403808|403908,1|1|1|1|1,,1|1|1|1|1,,,,,,,,,,,,,,,,
1700038,,,,,,,,,,,,,,,,1,403509|403609|403709|403809|403909,1|1|1|1|1,,1|1|1|1|1,,,,,,,,,,,,,,,,
9001518,,,,,,,,,,,,,,,,0,3300001|1700013|2100002,6|3|1,,1|1|1,,,,,,,,,,,,,,,,
9001519,,,,,,,,,,,,,,,,0,3300001|1700013|2100002,10|6|1,,1|1|1,,,,,,,,,,,,,,,,
9001520,,,,,,,,,,,,,,,,0,3300001|1700013|2100002,20|15|2,,1|1|1,,,,,,,,,,,,,,,,
9001521,,,,,,,,,,,,,,,,0,3300001|1700013|2100002,34|30|4,,1|1|1,,,,,,,,,,,,,,,,
9001522,,,,,,,,,,,,,,,,0,3300001|1700015|2100002,64|5|6,,1|1|1,,,,,,,,,,,,,,,,
9001523,,,,,,,,,,,,,,,,0,3300001|1700015|2100002,120|12|10,,1|1|1,,,,,,,,,,,,,,,,
9001524,,,,,,,,,,,,,,,,0,3300001|1700015|2100002,260|25|20,,1|1|1,,,,,,,,,,,,,,,,
5052011,,,,,,,,,,,,,,,,0,1700030|1700032,20|1,,1|1,,,,,,,,,,,,,,,,
5052012,,,,,,,,,,,,,,,,0,1700030|1700032,120|2,,1|1,,,,,,,,,,,,,,,,
5052013,,,,,,,,,,,,,,,,0,1700032,20,,1,,,,,,,,,,,,,,,,
5052014,,,,,,,,,,,,,,,,0,1700032,45,,1,,,,,,,,,,,,,,,,
5052015,,,,,,,,,,,,,,,,0,1700032,80,,1,,,,,,,,,,,,,,,,
5052016,,,,,,,,,,,,,,,,0,1700034,15,,1,,,,,,,,,,,,,,,,
5052017,,,,,,,,,,,,,,,,0,1700034,35,,1,,,,,,,,,,,,,,,,
5052018,,,,,,,,,,,,,,,,0,1700034,80,,1,,,,,,,,,,,,,,,,
4000003,,,,,,,,,,,,,,,,1,2500001|2500100|2500201|2500301|2500401|2500501|2500601|2500701|2500801|2500901|2501001|2501101|2501501|2501601|2501701|2501801|2501901|2502001|2502101|2502201|2502301|2502401|2502501|2502601|2502701|2502801|2502901|2503001|2503101|2503201|2503301|2503401|2503501|2503601|2503701|2520001|2520100|2520201|2520301|2520401|2520501|2520601|2520701|2520801|2520901|2521001|2521101|2521501|2521601|2521701|2521801|2521901|2522001|2522101|2522201|2522301|2522401|2522501|2522601|2522701|2522801|2522901|2523001|2523101|2523201|2523301|2523401|2523501|2523601|2523701|2503801|2503901|2504001|2504101|2504201|2504301|2504401|2504501|2504601|2504701|2504801|2504901|2505001|2505101|2604901|2605001|2605301|2505201|2505401|2505501|2605701|2605801|2605901|2606101|2607101|2608101|2611101|2530001|2530002|2530003|2530004|2530005|2530006|2530007|2530008|2530009|2530010|2530011|2530012|2530016|2530017|2530018|2530019|2530020|2530021|2530022|2530023|2530024|2530025|2530026|2530027|2530028|2530029|2530030|2530031|2530032|2530033|2530034|2530035|2530036|2530037|2530038|2512001|2512002|2512003|2512004|2512005|2512006|2512007|2512008|2512009|2512010|2512011|2512012|2512013|2512014|2612012|2612013|2612016|2512015|2512018|2512019|2612018|2612019|2612022|2612025|2612027|2612030|2612035,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|3|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,,100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|50|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|9|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|100|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17|17,,,,,,,,,,,,,,,,
4000004,,,,,,,,,,,,,,,,1,2512001|2512002|2512003|2512004|2512005|2512006|2512007|2512008|2512009|2512010|2512011|2512012|2512013|2512014|2612012|2612013|2612016|2512015|2512018|2512019|2612018|2612019|2612022|2612025|2607101|2608101|2611101,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,,20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20|20,,,,,,,,,,,,,,,,
4000009,,,,,,,,,,,,,,,,1,2500001|2500100|2500201|2500301|2500401|2500501|2500601|2500701|2500801|2500901|2501001|2501101|2501501|2501601|2501701|2501801|2501901|2502001|2502101|2502201|2502301|2502401|2502501|2502601|2502701|2502801|2502901|2503001|2503101|2503201|2503301|2503401|2503501|2503601|2503701,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,,,,,,,,,,,,,,,,
4000010,,,,,,,,,,,,,,,,1,2520001|2520100|2520201|2520301|2520401|2520501|2520601|2520701|2520801|2520901|2521001|2521101|2521501|2521601|2521701|2521801|2521901|2522001|2522101|2522201|2522301|2522401|2522501|2522601|2522701|2522801|2522901|2523001|2523101|2523201|2523301|2523401|2523501|2523601|2523701,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,,,,,,,,,,,,,,,,
4000011,,,,,,,,,,,,,,,,1,2503801|2503901|2504001|2504101|2504201|2504301|2504401|2504501|2504601|2504701|2504801|2504901|2505001|2505101|2604901|2605001|2605301|2505201|2505401|2505501|2605701|2605801|2605901|2606101|2607101|2608101|2611101,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,,,,,,,,,,,,,,,,
9001525,,,,,,,,,,,,,,,,0,1800001|3300001|3000010,10|2|1,,1|1|1,,,,,,,,,,,,,,,,
9001526,,,,,,,,,,,,,,,,0,1800001|3300001|3000010,20|4|1,,1|1|1,,,,,,,,,,,,,,,,
9001527,,,,,,,,,,,,,,,,0,1800001|3300001|3000010,30|8|2,,1|1|1,,,,,,,,,,,,,,,,
9001528,,,,,,,,,,,,,,,,1,520002|2100001|2100002|1700013|2400005|2200005,1|1|1|1|1|1,,650|2600|1500|3000|50|200,,,,,,,,,,,,,,,,
9002201,,,,,,,,,,,,,,,,0,3300001|930001,1|5,,1|1,,,,,,,,,,,,,,,,
9002202,,,,,,,,,,,,,,,,0,1700030|1800001|2100001|930001,2|10|1|5,,1|1|1|1,,,,,,,,,,,,,,,,
9002203,,,,,,,,,,,,,,,,0,1700030|2400003|2100001|930001,2|2|1|5,,1|1|1|1,,,,,,,,,,,,,,,,
9002204,,,,,,,,,,,,,,,,0,1700030|2400004|1900001|930001,10|3|1|5,,1|1|1|1,,,,,,,,,,,,,,,,
9002205,,,,,,,,,,,,,,,,0,1700030|2100002|1900003|930001,20|1|1|5,,1|1|1|1,,,,,,,,,,,,,,,,
9002206,,,,,,,,,,,,,,,,0,1700030|3200001|2400004|930001,20|2|1|5,,1|1|1|1,,,,,,,,,,,,,,,,
9110003,,,,,,,,,,,,,,,,1,2200010|2300002|2100002|500001|5102007|1800001|2100001|1700011|3300001|2400004,2|2|1|1|4|6|1|3|1|1,,10|80|80|90|45|120|120|120|120|120,,,,,,,,,,,,,,,,
9110004,,,,,,,,,,,,,,,,0,2200010,2,,1,,,,,,,,,,,,,,,,
301411,,,,,,,,,,,,,,,,0,3300001,6,,1,,,,,,,,,,,,,,,,
301412,,,,,,,,,,,,,,,,0,3300001,12,,1,,,,,,,,,,,,,,,,
301413,,,,,,,,,,,,,,,,0,3300001,12,,1,,,,,,,,,,,,,,,,
301414,,,,,,,,,,,,,,,,0,3300001,24,,1,,,,,,,,,,,,,,,,
301415,,,,,,,,,,,,,,,,0,3300001,16,,1,,,,,,,,,,,,,,,,
301416,,,,,,,,,,,,,,,,0,3300001,32,,1,,,,,,,,,,,,,,,,
9001013,,,,,,60,,,,,,,,,,0,1700020|1700013|2100002|2400003,2|3|1|5,,1|1|1|1,,,,,,,,,,,,,,,,
9001014,,,,,,90,,,,,,,,,,0,1700020|1700013|2100002|2400003,2|3|1|8,,1|1|1|1,,,,,,,,,,,,,,,,
9001015,,,,,,120,,,,,,,,,,0,1700020|1700013|2100002|2400003,2|3|1|10,,1|1|1|1,,,,,,,,,,,,,,,,
9001016,,,,,,180,,,,,,,,,,0,1700020|1700013|2100002|2400004,2|3|1|5,,1|1|1|1,,,,,,,,,,,,,,,,
9001017,,,,,,240,,,,,,,,,,0,1700020|1700013|2100002|2400004,2|3|1|8,,1|1|1|1,,,,,,,,,,,,,,,,
9001018,,,,,,300,,,,,,,,,,0,1700020|1700013|2100002|2400004,2|3|2|10,,1|1|1|1,,,,,,,,,,,,,,,,
9001019,,,,,,360,,,,,,,,,,0,1700021|1700013|2100002|2400005,2|6|3|10,,1|1|1|1,,,,,,,,,,,,,,,,
1700025,,,,,,,,,,,,,,,,1,4400001|4400002|4400003|4400004|4400005|4400006|4400007|4400008,1|1|1|1|1|1|1|1,,10|10|10|10|1|1|1|1,,,,,,,,,,,,,,,,
1700026,,,,,,,,,,,,,,,,1,4400005|4400006|4400007|4400008|4400009|4400010|4400011|4400012,1|1|1|1|1|1|1|1,,10|10|10|10|1|1|1|1,,,,,,,,,,,,,,,,
1700027,,,,,,,,,,,,,,,,1,4400009|4400010|4400011|4400012|4400013|4400014|4400015|4400016,1|1|1|1|1|1|1|1,,10|10|10|10|1|1|1|1,,,,,,,,,,,,,,,,
1700028,,,,,,,,,,,,,,,,1,4400013|4400014|4400015|4400016|4400017|4400018,1|1|1|1|1|1|,,10|10|10|10|1|1|,,,,,,,,,,,,,,,,
5700001,,,,,,,,,,,,,,,,0,2300003|1700034|1900003|3300001,4|1|1|60,,1|1|1|1,,,,,,,,,,,,,,,,
5700002,,,,,,,,,,,,,,,,0,500002|1700034|1900003|3300001,1|1|1|30,,1|1|1|1,,,,,,,,,,,,,,,,
5700003,,,,,,,,,,,,,,,,0,520002|500002|1700032|1800001,1|1|2|100,,1|1|1|1,,,,,,,,,,,,,,,,
5700004,,,,,,,,,,,,,,,,0,2100002|2100001|1700032|1900002,2|5|2|1,,1|1|1|1,,,,,,,,,,,,,,,,
5700005,,,,,,,,,,,,,,,,0,520002|500001|1700032|1800001,2|1|1|40,,1|1|1|1,,,,,,,,,,,,,,,,
5700006,,,,,,,,,,,,,,,,0,2300002|2400005|3300001|1900002,3|1|15|1,,1|1|1|1,,,,,,,,,,,,,,,,
5700007,,,,,,,,,,,,,,,,0,520002|500001|2100002|1800001,1|2|1|10,,1|1|1|1,,,,,,,,,,,,,,,,
5701001,,,,,,,,,,,,,,,,0,4300000,1,,1,,,,,,,,,,,,,,,,
5701002,,,,,,,,,,,,,,,,0,4300000|3300001|1700030,1|2|2,,1|1|1,,,,,,,,,,,,,,,,
5701003,,,,,,,,,,,,,,,,0,4300000|3300001|1700030,2|3|3,,1|1|1,,,,,,,,,,,,,,,,
5701004,,,,,,,,,,,,,,,,0,4300000|3300001|1700030,4|4|4,,1|1|1,,,,,,,,,,,,,,,,
5701005,,,,,,,,,,,,,,,,0,4300000|3300001|1700030,8|5|5,,1|1|1,,,,,,,,,,,,,,,,
5701006,,,,,,,,,,,,,,,,0,4300000|3300001|1700030,10|6|6,,1|1|1,,,,,,,,,,,,,,,,
5701007,,,,,,,,,,,,,,,,0,4300000|3300001|1700030,14|10|10,,1|1|1,,,,,,,,,,,,,,,,
5800001,,,,,,,,,,,,,,,,0,3300001|1700032|2100002,10|4|1,,1|1|1,,,,,,,,,,,,,,,,
5800002,,,,,,,,,,,,,,,,0,3300001|1700032|2100002,12|8|1,,1|1|1,,,,,,,,,,,,,,,,
5800003,,,,,,,,,,,,,,,,0,3300001|1700032|2100002,24|20|2,,1|1|1,,,,,,,,,,,,,,,,
5800004,,,,,,,,,,,,,,,,0,3300001|1700032|2100002,40|40|4,,1|1|1,,,,,,,,,,,,,,,,
5800005,,,,,,,,,,,,,,,,0,3300001|1700034|2100002,80|6|8,,1|1|1,,,,,,,,,,,,,,,,
5800006,,,,,,,,,,,,,,,,0,3300001|1700034|2100002,160|15|12,,1|1|1,,,,,,,,,,,,,,,,
5800007,,,,,,,,,,,,,,,,0,3300001|1700034|2100002,320|30|30,,1|1|1,,,,,,,,,,,,,,,,
3700003,,,,,,,,,,,,,,,,0,3700004,5,,1,,,,,,,,,,,,,,,,
5900001,,,,,,,,,,,,,,,,0,3300001|2400005|2100002|2300003,320|30|10|10,,1|1|1|1,,,,,,,,,,,,,,,,
9002301,,,,,,,,,,,,,,,,0,2300003,1,,1,,,,,,,,,,,,,,,,
9002302,,,,,,,,,,,,,,,,0,2100002,1,,1,,,,,,,,,,,,,,,,
9002303,,,,,,,,,,,,,,,,0,2300002,1,,1,,,,,,,,,,,,,,,,
9002304,,,,,,,,,,,,,,,,0,2400005,1,,1,,,,,,,,,,,,,,,,
9002305,,,,,,,,,,,,,,,,0,2400004,2,,1,,,,,,,,,,,,,,,,
9002306,,,,,,,,,,,,,,,,0,2100001,1,,1,,,,,,,,,,,,,,,,
9002307,,,,,,,,,,,,,,,,0,3300001,10,,1,,,,,,,,,,,,,,,,
9002308,,,,,,,,,,,,,,,,0,1800001,1,,1,,,,,,,,,,,,,,,,
9002309,,,,,,,,,,,,,,,,0,4400019,1,,1,,,,,,,,,,,,,,,,
9002310,,,,,,,,,,,,,,,,0,4400019,10,,1,,,,,,,,,,,,,,,,
9002311,,,,,,,,,,,,,,,,0,4400020,1,,1,,,,,,,,,,,,,,,,
9002312,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,
9002313,,,,,,,,,,,,,,,,0,2100005,1,,1,,,,,,,,,,,,,,,,
9002314,,,,,,,,,,,,,,,,0,200003,2,,1,,,,,,,,,,,,,,,,
9002315,,,,,,,,,,,,,,,,0,2100001,2,,1,,,,,,,,,,,,,,,,
9002316,,,,,,,,,,,,,,,,0,2100002,2,,1,,,,,,,,,,,,,,,,
9002317,,,,,,,,,,,,,,,,0,2100005,2,,1,,,,,,,,,,,,,,,,
9002318,,,,,,,,,,,,,,,,0,2560001,2,,1,,,,,,,,,,,,,,,,
9002401,,,,,,,,,,,,,,,,0,5102101,1,,1,,,,,,,,,,,,,,,,
9002402,,,,,,,,,,,,,,,,0,5102102,1,,1,,,,,,,,,,,,,,,,
9002403,,,,,,,,,,,,,,,,0,5102103,1,,1,,,,,,,,,,,,,,,,
9002404,,,,,,,,,,,,,,,,0,5102104,1,,1,,,,,,,,,,,,,,,,
9002405,,,,,,,,,,,,,,,,0,5102105,1,,1,,,,,,,,,,,,,,,,
9002406,,,,,,,,,,,,,,,,0,5102106,1,,1,,,,,,,,,,,,,,,,
9002407,,,,,,,,,,,,,,,,0,5102107,1,,1,,,,,,,,,,,,,,,,
9002408,,,,,,,,,,,,,,,,0,5102108,1,,1,,,,,,,,,,,,,,,,
9002409,,,,,,,,,,,,,,,,0,5102109,1,,1,,,,,,,,,,,,,,,,
9002410,,,,,,,,,,,,,,,,1,5102001|5102002|5102004|5102005|5102006,1|1|1|1|1,,100|100|100|50|25,,,,,,,,,,,,,,,,
9002411,,,,,,,,,,,,,,,,0,3300001|5102007,2|3,,1|1,,,,,,,,,,,,,,,,
9002412,,,,,,,,,,,,,,,,0,3300001|500000|520001|5102007,5|3|1|3,,1|1|1|1,,,,,,,,,,,,,,,,
9002413,,,,,,,,,,,,,,,,0,3300001|500000|520001|5102007,5|3|1|3,,1|1|1|1,,,,,,,,,,,,,,,,
9002414,,,,,,,,,,,,,,,,0,3300001|500000|2100002|5102007,5|3|1|3,,1|1|1|1,,,,,,,,,,,,,,,,
9002415,,,,,,,,,,,,,,,,0,3300001|500000|2100002|5102007,5|3|1|3,,1|1|1|1,,,,,,,,,,,,,,,,
9002416,,,,,,,,,,,,,,,,0,3300001|500000|3200001|5102007,5|3|2|3,,1|1|1|1,,,,,,,,,,,,,,,,
9002417,,,,,,,,,,,,,,,,0,3300001|500000|3200001|5102007,5|3|2|3,,1|1|1|1,,,,,,,,,,,,,,,,
9002418,,,,,,,,,,,,,,,,0,1710804|1710806|2100002|1800001,1|4|5|150,,1|1|1|1,,,,,,,,,,,,,,,,
9002501,,,,,,,,,,,,,,,,0,3300001|2100001,5|2,,1|1,,,,,,,,,,,,,,,,
9002502,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002503,,,,,,,,,,,,,,,,0,3300001|2300002,5|2,,1|1,,,,,,,,,,,,,,,,
9002504,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002505,,,,,,,,,,,,,,,,0,3300001|2100002,10|3,,1|1,,,,,,,,,,,,,,,,
9002506,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002507,,,,,,,,,,,,,,,,0,3300001|2300002,5|2,,1|1,,,,,,,,,,,,,,,,
9002508,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002509,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002510,,,,,,,,,,,,,,,,0,3300001|2100002,10|3,,1|1,,,,,,,,,,,,,,,,
9002511,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002512,,,,,,,,,,,,,,,,0,3300001|2300002,5|2,,1|1,,,,,,,,,,,,,,,,
9002513,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002514,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002515,,,,,,,,,,,,,,,,0,3300001|2100002,10|3,,1|1,,,,,,,,,,,,,,,,
9002516,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002517,,,,,,,,,,,,,,,,0,3300001|2300002,5|2,,1|1,,,,,,,,,,,,,,,,
9002518,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002519,,,,,,,,,,,,,,,,0,3300001|2400004,5|2,,1|1,,,,,,,,,,,,,,,,
9002520,,,,,,,,,,,,,,,,0,3300001|2100005,20|1,,1|1,,,,,,,,,,,,,,,,
9002601,,,,,,,,,,,,,,,,0,3300001|2100002,10|2,,1|1,,,,,,,,,,,,,,,,
9002602,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002603,,,,,,,,,,,,,,,,0,3300001|2300002,10|4,,1|1,,,,,,,,,,,,,,,,
9002604,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002605,,,,,,,,,,,,,,,,0,3300001|2100005|2300003,20|2|2,,1|1|1,,,,,,,,,,,,,,,,
9002606,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002607,,,,,,,,,,,,,,,,0,3300001|2300002,10|4,,1|1,,,,,,,,,,,,,,,,
9002608,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002609,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002610,,,,,,,,,,,,,,,,0,3300001|2100005|2300003,20|2|2,,1|1|1,,,,,,,,,,,,,,,,
9002611,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002612,,,,,,,,,,,,,,,,0,3300001|2300002,10|4,,1|1,,,,,,,,,,,,,,,,
9002613,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002614,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002615,,,,,,,,,,,,,,,,0,3300001|2100005|2300003,20|2|2,,1|1|1,,,,,,,,,,,,,,,,
9002616,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002617,,,,,,,,,,,,,,,,0,3300001|2300002,10|4,,1|1,,,,,,,,,,,,,,,,
9002618,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002619,,,,,,,,,,,,,,,,0,3300001|2400005,10|2,,1|1,,,,,,,,,,,,,,,,
9002620,,,,,,,,,,,,,,,,0,3300001|2100005|2300003|1710803,40|2|2|1,,1|1|1|1,,,,,,,,,,,,,,,,
9103401,,,,,,,,,,,,,,,,0,1800001|2400004|1700011|2100002,60|4|4|2,,1|1|1|1,,,,,,,,,,,,,,,,
