id,mission_name,order,condition,condition_id,condition_num,reward_id,icon,discription,tip_text,guide_group,previous_quest,reward_multiple,extra_reward,extra_reward_share,key_name,guide_group_v1,switch_monster_v2_show,switch_not_show,level
11036,Defeat Lv. {0} Dark Forces on the World Map,40901,202,0,40.0,4120776,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,40,,,,0
11037,Defeat Lv. {0} Dark Forces on the World Map,41901,202,0,41.0,4120777,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,41,,,,0
11038,Defeat Lv. {0} Dark Forces on the World Map,42901,202,0,42.0,4120778,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,42,,,,0
11039,Defeat Lv. {0} Dark Forces on the World Map,43901,202,0,43.0,4120779,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,43,,,,0
11040,Defeat Lv. {0} Dark Forces on the World Map,44901,202,0,44.0,4120780,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,44,,,,0
11041,Defeat Lv. {0} Dark Forces on the World Map,45901,202,0,45.0,4120781,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,45,,,,0
11042,Defeat Lv. {0} Dark Forces on the World Map,46901,202,0,46.0,4120782,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,46,,,,0
11043,Defeat Lv. {0} Dark Forces on the World Map,47901,202,0,47.0,4120783,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,47,,,,0
11044,Defeat Lv. {0} Dark Forces on the World Map,48901,202,0,48.0,4120784,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,48,,,,0
11045,Defeat Lv. {0} Dark Forces on the World Map,49901,202,0,49.0,4120785,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,49,,,,0
11046,Defeat Lv. {0} Dark Forces on the World Map,50901,202,0,50.0,4120786,task_zhandou,Defeat Lv. {0} Dark Forces on the World Map,Defeat Lv. {0} Dark Forces on the World Map,15,,0,0,0,50,,,,0
14001,Complete {0} Radar missions,8001,206,0,1.0,4120787,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,8
14002,Complete {0} Radar missions,9001,206,0,2.0,4120788,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,9
14003,Complete {0} Radar missions,10001,206,0,3.0,4120789,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,10
14004,Complete {0} Radar missions,11001,206,0,3.0,4120790,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,11
14005,Complete {0} Radar missions,12005,206,0,3.0,4120791,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,12
14006,Complete {0} Radar missions,13001,206,0,3.0,4120792,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,13
14007,Complete {0} Radar missions,14001,206,0,3.0,4120793,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,14
14008,Complete {0} Radar missions,15001,206,0,3.0,4120794,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,15
14009,Complete {0} Radar missions,16001,206,0,3.0,4120795,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,16
14010,Complete {0} Radar missions,17001,206,0,3.0,4120796,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,17
14011,Complete {0} Radar missions,18001,206,0,3.0,4120797,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,18
14012,Complete {0} Radar missions,19001,206,0,3.0,4120798,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,19
14013,Complete {0} Radar missions,20001,206,0,5.0,4120799,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,20
14014,Complete {0} Radar missions,21001,206,0,5.0,4120800,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,21
14015,Complete {0} Radar missions,22001,206,0,5.0,4120801,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,22
14016,Complete {0} Radar missions,23001,206,0,5.0,4120802,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,23
14017,Complete {0} Radar missions,24001,206,0,5.0,4120803,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,24
14018,Complete {0} Radar missions,25001,206,0,5.0,4120804,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,25
14019,Complete {0} Radar missions,26001,206,0,5.0,4120805,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,26
14020,Complete {0} Radar missions,27001,206,0,5.0,4120806,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,27
14021,Complete {0} Radar missions,28001,206,0,5.0,4120807,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,28
14022,Complete {0} Radar missions,29001,206,0,5.0,4120808,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,29
14023,Complete {0} Radar missions,30001,206,0,5.0,4120809,task_jianzao,Complete {0} Radar missions,Complete {0} Radar missions,460,,0,0,0,0,,,,30
15001,Defeat {0} Dark Forces on the World Map,7101,201,0,1.0,4120810,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,1,,,,7
15002,Defeat {0} Dark Forces on the World Map,8101,201,0,1.0,4120811,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,50,,,,8
15003,Defeat {0} Dark Forces on the World Map,9101,201,0,2.0,4120812,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,150,,,,9
15004,Defeat {0} Dark Forces on the World Map,10101,201,0,2.0,4120813,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,250,,,,10
15005,Defeat {0} Dark Forces on the World Map,11224,201,0,2.0,4120814,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,500,,,,11
15006,Defeat {0} Dark Forces on the World Map,12101,201,0,3.0,4120815,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,12
15007,Defeat {0} Dark Forces on the World Map,13101,201,0,5.0,4120816,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,13
15008,Defeat {0} Dark Forces on the World Map,14101,201,0,5.0,4120817,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,14
15009,Defeat {0} Dark Forces on the World Map,15101,201,0,5.0,4120818,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,15
15010,Defeat {0} Dark Forces on the World Map,16101,201,0,5.0,4120819,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,16
15011,Defeat {0} Dark Forces on the World Map,17101,201,0,5.0,4120820,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,17
15012,Defeat {0} Dark Forces on the World Map,18101,201,0,5.0,4120821,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,18
15013,Defeat {0} Dark Forces on the World Map,19101,201,0,5.0,4120822,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,19
15014,Defeat {0} Dark Forces on the World Map,20101,201,0,10.0,4120823,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,20
15015,Defeat {0} Dark Forces on the World Map,21101,201,0,10.0,4120824,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,21
15016,Defeat {0} Dark Forces on the World Map,22101,201,0,10.0,4120825,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,22
15017,Defeat {0} Dark Forces on the World Map,23101,201,0,10.0,4120826,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,23
15018,Defeat {0} Dark Forces on the World Map,24101,201,0,10.0,4120827,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,24
15019,Defeat {0} Dark Forces on the World Map,25101,201,0,10.0,4120828,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,25
15020,Defeat {0} Dark Forces on the World Map,26101,201,0,10.0,4120829,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,26
15021,Defeat {0} Dark Forces on the World Map,27101,201,0,10.0,4120830,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,27
15022,Defeat {0} Dark Forces on the World Map,28101,201,0,10.0,4120831,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,28
15023,Defeat {0} Dark Forces on the World Map,29101,201,0,10.0,4120832,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,29
15024,Defeat {0} Dark Forces on the World Map,30101,201,0,10.0,4120833,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,30
12002,Defeat {0} Dark Forces on the World Map,9999999,201,0,50.0,4120834,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,50,,,,0
12003,Defeat {0} Dark Forces on the World Map,9999999,201,0,150.0,4120835,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,150,,,,0
12004,Defeat {0} Dark Forces on the World Map,9999999,201,0,250.0,4120836,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,250,,,,0
12005,Defeat {0} Dark Forces on the World Map,9999999,201,0,500.0,4120837,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,500,,,,0
12006,Defeat {0} Dark Forces on the World Map,9999999,201,0,900.0,4120838,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,900,,,,0
12007,Defeat {0} Dark Forces on the World Map,9999999,201,0,1500.0,4120839,task_zhandou,Defeat {0} Dark Forces on the World Map,Defeat {0} Dark Forces on the World Map,14,,0,0,0,1500,,,,0
13001,Gather {1} {0},45901,203,7,10000.0,4120840,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13002,Gather {1} {0},47901,203,7,100000.0,4120841,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13003,Gather {1} {0},50901,203,7,1000000.0,4120842,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13004,Gather {1} {0},9999999,203,7,2000000.0,4120843,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13005,Gather {1} {0},9999999,203,7,4000000.0,4120844,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13006,Gather {1} {0},9999999,203,7,10000000.0,4120845,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13007,Gather {1} {0},45901,203,5,10000.0,4120846,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13008,Gather {1} {0},47901,203,5,100000.0,4120847,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13009,Gather {1} {0},50901,203,5,1000000.0,4120848,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13010,Gather {1} {0},9999999,203,5,2000000.0,4120849,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13011,Gather {1} {0},9999999,203,5,4000000.0,4120850,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
13012,Gather {1} {0},9999999,203,5,10000000.0,4120851,task_nongye,Gather {1} {0},Gather {1} {0},16,,0,0,0,0,,,,0
16001,Owns {1} {0},9999999,106,101,2.0,4120852,task_xunlian,Train {1} {0}.,Train {1} {0}.,10,,0,0,0,0,,,,0
16002,Owns {1} {0},9999999,106,101,5.0,4120853,task_xunlian,Train {1} {0}.,Train {1} {0}.,9,,0,0,0,0,,,,0
16003,Owns {1} {0},9999999,106,101,10.0,4120854,task_xunlian,Train {1} {0}.,Train {1} {0}.,9,,0,0,0,0,,,,0
16004,Owns {1} {0},9999999,106,101,20.0,4120855,task_xunlian,Train {1} {0}.,Train {1} {0}.,9,,0,0,0,0,,,,0
16005,Owns {1} {0},9999999,106,101,30.0,4120856,task_xunlian,Train {1} {0}.,Train {1} {0}.,9,,0,0,0,0,,,,0
16006,Owns {1} {0},9999999,106,101,40.0,4120857,task_xunlian,Train {1} {0}.,Train {1} {0}.,9,,0,0,0,0,,,,0
16007,Owns {1} {0},9999999,106,101,50.0,4120858,task_xunlian,Train {1} {0}.,Train {1} {0}.,9,,0,0,0,0,,,,0
16008,Owns {1} {0},9999999,106,101,70.0,4120859,task_xunlian,Train {1} {0}.,Train {1} {0}.,9,,0,0,0,0,,,,0
16009,Owns {1} {0},9999999,106,101,100.0,4120860,task_xunlian,Train {1} {0}.,Train {1} {0}.,9,,0,0,0,0,,,,0
7001,Own {0} x{1},9999999,105,1040,4.0,4120861,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,2,,,,0
7002,Own {0} x{1},9999999,105,1040,6.0,4120862,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,3,,,,0
7003,Own {0} x{1},9999999,105,1040,8.0,4120863,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,4,,,,0
7004,Own {0} x{1},9999999,105,1040,10.0,4120864,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,5,,,,0
7005,Own {0} x{1},9999999,105,1040,12.0,4120865,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,6,,,,0
7006,Own {0} x{1},9999999,105,1040,15.0,4120866,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,7,,,,0
7007,Own {0} x{1},9999999,105,1040,20.0,4120867,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,8,,,,0
7008,Own {0} x{1},9999999,105,1040,22.0,4120868,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,9,,,,0
7009,Own {0} x{1},9999999,105,1040,24.0,4120869,task_jianzao,Own {0} x{1},Own {0} x{1},8,,0,0,0,10,,,,0
